dlnr;artikelnr;artikelid;preis;pfandwert;menge
406;BM80340H;BM80340H;251,24;0;3.0
4843;S0344;S0344;251,26;0;3.0
274;FD5004;FD5004;251,26;0;3.0
406;BM90960H;BM90960H;251,39;0;3.0
4843;A3650S;A3650S;251,39;0;3.0
488;RE6118T;RE6118T;251,55;0;3.0
488;VX6107T;VX6107T;251,69;0;3.0
4843;A3604S;A3604S;251,7;0;3.0
4843;MP0052S;MP0052S;251,7;0;3.0
2456;CAK10895;CAK10895;251,73;0;3.0
406;BM90106H;BM90106H;251,83;0;3.0
274;37901;37901;251,84;0;3.0
406;BM90902H;BM90902H;251,91;0;3.0
4843;A6773S;A6773S;251,94;0;3.0
4843;A0778(BOSCH);A0778(BOSCH);251,95;0;3.0
4843;A0772S;A0772S;251,98;0;3.0
488;MZ6114T;MZ6114T;252,01;0;3.0
406;BM91502H;BM91502H;252,03;0;3.0
274;71222;71222;252,05;0;3.0
4843;S0349;S0349;252,06;0;3.0
488;RE6137T;RE6137T;252,06;0;3.0
4843;A3471S;A3471S;252,08;0;3.0
4843;A6763S;A6763S;252,21;0;3.0
4843;A3408S;A3408S;252,29;0;3.0
406;BM50787;BM50787;252,33;0;3.0
274;97150;97150;252,33;0;3.0
4843;S0074;S0074;252,36;0;3.0
4843;A3582S;A3582S;252,43;0;3.0
488;MZ6078T;MZ6078T;252,44;0;3.0
406;BM91307H;BM91307H;252,45;0;3.0
406;BM80252H;BM80252H;252,48;0;3.0
406;BM80430H;BM80430H;252,48;0;3.0
4843;A3597S;A3597S;252,48;0;3.0
4843;A3671S;A3671S;252,48;0;3.0
488;FR6083T;FR6083T;252,51;0;3.0
274;20479;20479;252,53;0;3.0
274;50015;50015;252,53;0;3.0
406;BM80299H;BM80299H;252,56;0;3.0
4843;S0086;S0086;252,6;0;3.0
274;20427;20427;252,63;0;3.0
406;BM91191H;BM91191H;252,66;0;3.0
4843;A5559S;A5559S;252,74;0;3.0
274;71179;71179;252,74;0;3.0
4843;A6589S;A6589S;252,79;0;3.0
488;ST6031T;ST6031T;252,81;0;3.0
274;97166D;97166D;252,84;0;3.0
4843;S5316S;S5316S;252,89;0;3.0
274;FD5014;FD5014;252,99;0;3.0
406;BM90510H;BM90510H;253,1;0;3.0
406;BM90680H;BM90680H;253,11;0;3.0
4843;A6059(DENSO);A6059(DENSO);253,11;0;3.0
4843;A6072(DENSO);A6072(DENSO);253,11;0;3.0
4843;A6255(DENSO);A6255(DENSO);253,11;0;3.0
4843;S6175(DENSO);S6175(DENSO);253,11;0;3.0
4843;S6263(DENSO);S6263(DENSO);253,11;0;3.0
4843;S6337(DENSO);S6337(DENSO);253,11;0;3.0
488;AU6060T;AU6060T;253,13;0;3.0
4843;A3510S;A3510S;253,13;0;3.0
488;TY6059T;TY6059T;253,14;0;3.0
274;30587;30587;253,14;0;3.0
274;37917;37917;253,14;0;3.0
4843;A6425S;A6425S;253,2;0;3.0
406;BM91539H;BM91539H;253,3;0;3.0
406;BM91684H;BM91684H;253,35;0;3.0
274;42210;42210;253,35;0;3.0
274;FD5006;FD5006;253,35;0;3.0
4843;A3085PR;A3085PR;253,38;0;3.0
4843;S0354;S0354;253,38;0;3.0
406;BM91807H;BM91807H;253,39;0;3.0
406;BM90008H;BM90008H;253,41;0;3.0
274;25049;25049;253,45;0;3.0
406;BM90127H;BM90127H;253,63;0;3.0
4843;A3633S;A3633S;253,65;0;3.0
274;FD7001;FD7001;253,66;0;3.0
4843;S0726S;S0726S;253,71;0;3.0
406;BM92036H;BM92036H;253,75;0;3.0
488;TY6056T;TY6056T;253,78;0;3.0
406;BM80289H;BM80289H;253,84;0;3.0
4843;S0862S;S0862S;253,85;0;3.0
406;BM80279H;BM80279H;253,86;0;3.0
274;28673;28673;253,86;0;3.0
274;FD1097;FD1097;253,94;0;3.0
4843;A6501S;A6501S;253,99;0;3.0
4843;S0021;S0021;254,03;0;3.0
488;DT6049T;DT6049T;254,08;0;3.0
406;BM91251H;BM91251H;254,09;0;3.0
4843;S0024;S0024;254,16;0;3.0
4843;A5551S;A5551S;254,2;0;3.0
4843;S9195;S9195;254,2;0;3.0
274;61063;61063;254,2;0;3.0
4843;S0329;S0329;254,2;0;3.0
274;55168;55168;254,25;0;3.0
4843;A9242P;A9242P;254,26;0;3.0
406;BM91771H;BM91771H;254,5;0;3.0
488;DPF035;DPF035;254,51;0;3.0
406;BM90765H;BM90765H;254,56;0;3.0
274;28639;28639;254,56;0;3.0
488;RE6110T;RE6110T;254,61;0;3.0
406;BM11351H;BM11351H;254,61;0;3.0
406;BM91479H;BM91479H;254,73;0;3.0
4843;S0023;S0023;254,74;0;3.0
4843;A6366;A6366;254,75;0;3.0
488;PT6019T;PT6019T;254,78;0;3.0
4843;A5349;A5349;254,81;0;3.0
4843;A9068;A9068;254,86;0;3.0
4843;S5224;S5224;254,86;0;3.0
274;FD1102;FD1102;254,88;0;3.0
488;FR6110T;FR6110T;254,94;0;3.0
406;BM80151H;BM80151H;254,94;0;3.0
406;BM80264H;BM80264H;254,94;0;3.0
406;BM91243H;BM91243H;254,94;0;3.0
4843;A3147;A3147;254,94;0;3.0
488;JG6010T;JG6010T;254,96;0;3.0
274;71232D;71232D;254,98;0;3.0
488;BM6073T;BM6073T;255;0;3.0
488;MZ6109T;MZ6109T;255,01;0;3.0
274;FD1076;FD1076;255,01;0;3.0
406;BM91332H;BM91332H;255,04;0;3.0
4843;A0770S;A0770S;255,05;0;3.0
406;BM92102H;BM92102H;255,15;0;3.0
4843;A6416S;A6416S;255,15;0;3.0
274;15748;15748;255,18;0;3.0
4843;S5528(MITSUBISHI);S5528(MITSUBISHI);255,19;0;3.0
4843;S9250;S9250;255,29;0;3.0
4843;S1240S;S1240S;255,33;0;3.0
4843;S9134;S9134;255,33;0;3.0
4843;A0228(SEG);A0228(SEG);255,35;0;3.0
4843;A0661(SEG);A0661(SEG);255,35;0;3.0
4843;A0668(SEG);A0668(SEG);255,35;0;3.0
4843;A6050(DENSO);A6050(DENSO);255,35;0;3.0
4843;A6164(DENSO);A6164(DENSO);255,35;0;3.0
4843;S0061;S0061;255,35;0;3.0
4843;S6072(DENSO);S6072(DENSO);255,35;0;3.0
4843;S6239(DENSO);S6239(DENSO);255,35;0;3.0
4843;S6345(DENSO);S6345(DENSO);255,35;0;3.0
4843;S6530(DENSO);S6530(DENSO);255,35;0;3.0
274;FD1038;FD1038;255,36;0;3.0
406;BM11026P;BM11026P;255,45;0;3.0
488;VX6089T;VX6089T;255,48;0;3.0
274;20433D;20433D;255,48;0;3.0
274;45247;45247;255,48;0;3.0
4843;S9442S;S9442S;255,53;0;3.0
4843;A3252(VALEO);A3252(VALEO);255,55;0;3.0
4843;A3106(VALEO);A3106(VALEO);255,55;0;3.0
406;BM80251H;BM80251H;255,56;0;3.0
4843;A6580S;A6580S;255,56;0;3.0
4843;S9780S;S9780S;255,63;0;3.0
274;FD1015;FD1015;255,63;0;3.0
488;CI6090T;CI6090T;255,64;0;3.0
406;BM90853H;BM90853H;255,66;0;3.0
274;45272D;45272D;255,66;0;3.0
274;42089;42089;255,68;0;3.0
4843;A0497;A0497;255,76;0;3.0
488;DT6069T;DT6069T;255,79;0;3.0
406;BM80148H;BM80148H;255,8;0;3.0
406;BM80218H;BM80218H;255,84;0;3.0
274;FD1036Q;FD1036Q;255,94;0;3.0
406;BM90455H;BM90455H;256,01;0;3.0
406;BM80295H;BM80295H;256,11;0;3.0
406;BM90674H;BM90674H;256,11;0;3.0
406;BM92469H;BM92469H;256,11;0;3.0
274;FD5015;FD5015;256,11;0;3.0
4843;A3129(VALEO);A3129(VALEO);256,15;0;3.0
274;71244D;71244D;256,19;0;3.0
4843;A6411S;A6411S;256,2;0;3.0
406;BM90805H;BM90805H;256,21;0;3.0
4843;A5129(MITSUBISHI);A5129(MITSUBISHI);256,29;0;3.0
274;55330;55330;256,3;0;3.0
406;BM90378H;BM90378H;256,31;0;3.0
4843;A3533S;A3533S;256,31;0;3.0
406;BM80158H;BM80158H;256,34;0;3.0
4843;A0781S;A0781S;256,36;0;3.0
274;45289;45289;256,39;0;3.0
406;BM91743H;BM91743H;256,44;0;3.0
406;BM90265H;BM90265H;256,45;0;3.0
406;BM91393H;BM91393H;256,49;0;3.0
488;CI6023T;CI6023T;256,55;0;3.0
488;VO6025T;VO6025T;256,56;0;3.0
4843;A3391S;A3391S;256,6;0;3.0
488;DT6044T;DT6044T;256,64;0;3.0
2456;CAK10703;CAK10703;256,68;0;3.0
4843;A3518S;A3518S;256,69;0;3.0
406;BM90771H;BM90771H;256,85;0;3.0
406;BM91242H;BM91242H;256,89;0;3.0
4843;A3190(VALEO);A3190(VALEO);256,9;0;3.0
4843;A3304S;A3304S;256,9;0;3.0
274;91051;91051;256,99;0;1.0
4843;A0530S;A0530S;257,01;0;3.0
4843;A3409S;A3409S;257,01;0;3.0
406;BM80551H;BM80551H;257,1;0;3.0
4843;A5023(MITSUBISHI);A5023(MITSUBISHI);257,15;0;3.0
4843;A5509(MITSUBISHI);A5509(MITSUBISHI);257,15;0;3.0
4843;A0882S;A0882S;257,19;0;3.0
4843;S0442;S0442;257,19;0;3.0
274;FD1048;FD1048;257,2;0;3.0
4843;A6409S;A6409S;257,25;0;3.0
274;FD1029;FD1029;257,29;0;3.0
488;CI6055T;CI6055T;257,38;0;3.0
406;BM80123H;BM80123H;257,4;0;3.0
4843;A6106(DENSO);A6106(DENSO);257,59;0;3.0
4843;A6482(DENSO);A6482(DENSO);257,59;0;3.0
4843;A6762(DENSO);A6762(DENSO);257,59;0;3.0
4843;S5143(MITSUBISHI);S5143(MITSUBISHI);257,59;0;3.0
4843;S6055(DENSO);S6055(DENSO);257,59;0;3.0
4843;S5285S;S5285S;257,63;0;3.0
406;BM92601H;BM92601H;257,74;0;3.0
274;23014;23014;257,79;0;3.0
406;BM90232H;BM90232H;257,85;0;3.0
406;BM11223;BM11223;257,9;0;3.0
274;55282;55282;257,91;0;3.0
406;BM91758H;BM91758H;257,94;0;3.0
274;21789;21789;257,94;0;3.0
274;91065D;91065D;257,94;0;3.0
274;95129D;95129D;257,94;0;3.0
406;BM91013H;BM91013H;257,95;0;3.0
406;BM80177H;BM80177H;257,96;0;3.0
274;28575;28575;258,01;0;2.0
4843;A3236(VALEO);A3236(VALEO);258,14;0;3.0
274;FD1078;FD1078;258,15;0;3.0
406;BM90791H;BM90791H;258,24;0;3.0
4843;S0831S;S0831S;258,26;0;3.0
488;TY6057T;TY6057T;258,33;0;3.0
4843;S9142;S9142;258,38;0;3.0
2456;CAK10391;CAK10391;258,41;0;3.0
4843;A3154;A3154;258,43;0;3.0
406;BM90539H;BM90539H;258,49;0;3.0
4843;S3131(VALEO);S3131(VALEO);258,49;0;3.0
488;DPF068;DPF068;258,51;0;3.0
4843;A0481PR;A0481PR;258,54;0;3.0
4843;A1038PR;A1038PR;258,54;0;3.0
4843;A1106PR;A1106PR;258,54;0;3.0
4843;A2145PR;A2145PR;258,54;0;3.0
4843;A2146PR;A2146PR;258,54;0;3.0
406;BM11090;BM11090;258,6;0;3.0
406;BM91912H;BM91912H;258,6;0;3.0
274;26065;26065;258,61;0;3.0
488;HY6026T;HY6026T;258,66;0;3.0
488;DE6020T;DE6020T;258,7;0;3.0
488;BM6054T;BM6054T;258,71;0;3.0
406;BM80217H;BM80217H;258,71;0;3.0
4843;S3229(VALEO);S3229(VALEO);258,71;0;3.0
488;MZ6051T;MZ6051T;258,84;0;3.0
274;FD5069;FD5069;258,85;0;3.0
4843;A3700S;A3700S;258,91;0;3.0
4843;S5083(MITSUBISHI);S5083(MITSUBISHI);258,91;0;3.0
274;37886;37886;258,93;0;3.0
406;BM91383H;BM91383H;259,04;0;3.0
4843;S0850S;S0850S;259,04;0;3.0
4843;A3396S;A3396S;259,11;0;3.0
274;FD1041Q;FD1041Q;259,15;0;3.0
4843;A6708S;A6708S;259,16;0;3.0
274;FD1035;FD1035;259,23;0;3.0
488;DPF084S;DPF084S;259,24;0;3.0
4843;A5146;A5146;259,25;0;3.0
488;VK6095T;VK6095T;259,26;0;3.0
406;BM80313H;BM80313H;259,26;0;3.0
488;HA6032T;HA6032T;259,31;0;3.0
406;BM80008H;BM80008H;259,31;0;3.0
274;15755;15755;259,34;0;3.0
406;BM80353H;BM80353H;259,36;0;3.0
274;FD1022;FD1022;259,38;0;3.0
4843;A3270(VALEO);A3270(VALEO);259,4;0;3.0
4843;S5227;S5227;259,43;0;3.0
274;45267D;45267D;259,43;0;3.0
4843;A3444S;A3444S;259,45;0;3.0
4843;A3101(VALEO);A3101(VALEO);259,46;0;3.0
274;27004D;27004D;259,48;0;3.0
4843;A0072(BOSCH);A0072(BOSCH);259,53;0;3.0
4843;S0438;S0438;259,54;0;3.0
406;BM91881H;BM91881H;259,59;0;3.0
4843;A3196(VALEO);A3196(VALEO);259,6;0;3.0
488;AU6057T;AU6057T;259,71;0;3.0
274;21803;21803;259,74;0;3.0
488;FR6098T;FR6098T;259,78;0;3.0
4843;A0957(SEG);A0957(SEG);259,83;0;3.0
4843;A0958(SEG);A0958(SEG);259,83;0;3.0
4843;A6076(DENSO);A6076(DENSO);259,83;0;3.0
4843;A6192(DENSO);A6192(DENSO);259,83;0;3.0
4843;A6470(DENSO);A6470(DENSO);259,83;0;3.0
4843;S6154(DENSO);S6154(DENSO);259,83;0;3.0
4843;S6454(DENSO);S6454(DENSO);259,83;0;3.0
4843;A3195(VALEO);A3195(VALEO);259,9;0;3.0
4843;A3697S;A3697S;259,93;0;3.0
274;30214;30214;259,94;0;3.0
4843;S9187;S9187;259,94;0;3.0
406;BM80159H;BM80159H;260,01;0;3.0
488;HY6040T;HY6040T;260,13;0;3.0
406;BM11154H;BM11154H;260,13;0;3.0
4843;A0728S;A0728S;260,14;0;3.0
4843;S0834S;S0834S;260,15;0;3.0
406;BM80503H;BM80503H;260,21;0;3.0
4843;A5409(MITSUBISHI);A5409(MITSUBISHI);260,24;0;3.0
4843;M0023;M0023;260,26;0;3.0
274;FD1104;FD1104;260,34;0;3.0
488;HA6021T;HA6021T;260,45;0;3.0
488;HA6035T;HA6035T;260,5;0;3.0
4843;A3144;A3144;260,56;0;3.0
4843;A0690S;A0690S;260,76;0;3.0
488;VK6126T;VK6126T;260,8;0;3.0
4843;A0557S;A0557S;260,86;0;3.0
4843;S5441S;S5441S;260,9;0;3.0
4843;A0139(SEG);A0139(SEG);260,93;0;3.0
4843;A3606S;A3606S;260,95;0;3.0
274;61024;61024;260,95;0;18.0
4843;A9270(LETRIKA);A9270(LETRIKA);260,96;0;3.0
4843;S5222;S5222;261,03;0;3.0
274;28625;28625;261,05;0;3.0
4843;S6544S;S6544S;261,08;0;3.0
488;RE6112T;RE6112T;261,1;0;3.0
488;FR6104T;FR6104T;261,15;0;3.0
274;45238;45238;261,36;0;3.0
488;VK6088T;VK6088T;261,38;0;3.0
274;37960;37960;261,46;0;3.0
274;95113;95113;261,46;0;3.0
406;BM90411H;BM90411H;261,5;0;3.0
4843;A3532(VALEO);A3532(VALEO);261,54;0;3.0
4843;S5286(MITSUBISHI);S5286(MITSUBISHI);261,54;0;3.0
274;45206D;45206D;261,55;0;3.0
4843;A0891S;A0891S;261,61;0;3.0
4843;A5564S;A5564S;261,65;0;3.0
4843;A3689S;A3689S;261,66;0;3.0
4843;M0006;M0006;261,69;0;3.0
488;DPF108;DPF108;261,78;0;3.0
4843;A5043(MITSUBISHI);A5043(MITSUBISHI);261,78;0;3.0
274;FD1107;FD1107;261,78;0;3.0
4843;A3227;A3227;261,85;0;3.0
4843;A3672S;A3672S;261,85;0;3.0
4843;A5532S;A5532S;261,89;0;3.0
4843;A0526;A0526;262;0;3.0
4843;A5481(MITSUBISHI);A5481(MITSUBISHI);262;0;3.0
406;BM80266H;BM80266H;262,04;0;3.0
406;BM90862H;BM90862H;262,04;0;3.0
4843;A0067(SEG);A0067(SEG);262,08;0;3.0
4843;A0953(SEG);A0953(SEG);262,08;0;3.0
4843;A6191(DENSO);A6191(DENSO);262,08;0;3.0
4843;A6201(DENSO);A6201(DENSO);262,08;0;3.0
4843;S6241(DENSO);S6241(DENSO);262,08;0;3.0
4843;S6473(DENSO);S6473(DENSO);262,08;0;3.0
4843;S0548;S0548;262,09;0;3.0
4843;S0245;S0245;262,15;0;3.0
488;DPF025S;DPF025S;262,18;0;3.0
488;PT6040T;PT6040T;262,18;0;3.0
274;FD1055;FD1055;262,29;0;3.0
406;BM91078H;BM91078H;262,31;0;3.0
406;BM90062H;BM90062H;262,39;0;3.0
4843;A3486S;A3486S;262,46;0;3.0
488;BM6093T;BM6093T;262,5;0;3.0
406;BM90160H;BM90160H;262,5;0;3.0
488;SI6025T;SI6025T;262,51;0;3.0
406;BM80456H;BM80456H;262,51;0;3.0
274;FD5080;FD5080;262,53;0;3.0
274;FD7009;FD7009;262,53;0;3.0
488;DPF004S;DPF004S;262,63;0;3.0
488;SM6001T;SM6001T;262,64;0;3.0
274;25072;25072;262,66;0;3.0
274;FD1039;FD1039;262,66;0;3.0
406;BM80161H;BM80161H;262,71;0;3.0
274;FD1062;FD1062;262,84;0;3.0
406;BM90089H;BM90089H;262,86;0;3.0
274;97169D;97169D;262,86;0;3.0
4843;S0359;S0359;262,88;0;3.0
4843;A5539S;A5539S;262,89;0;3.0
274;FD1009;FD1009;262,93;0;3.0
4843;A3677S;A3677S;262,94;0;3.0
406;BM91693H;BM91693H;262,98;0;3.0
274;21669;21669;262,98;0;3.0
274;74134;74134;262,98;0;3.0
274;FD5007;FD5007;263,06;0;3.0
4843;A3105;A3105;263,09;0;3.0
274;25127;25127;263,09;0;3.0
274;30159;30159;263,09;0;3.0
274;25154;25154;263,09;0;3.0
4843;A3263(VALEO);A3263(VALEO);263,11;0;3.0
488;AU6068T;AU6068T;263,18;0;3.0
274;28585;28585;263,18;0;3.0
274;30165;30165;263,18;0;3.0
406;BM80463H;BM80463H;263,2;0;3.0
4843;A0660S;A0660S;263,2;0;3.0
274;95125;95125;263,28;0;3.0
4843;A3237(VALEO);A3237(VALEO);263,31;0;3.0
4843;A3248(VALEO);A3248(VALEO);263,31;0;3.0
4843;A5482(MITSUBISHI);A5482(MITSUBISHI);263,31;0;3.0
4843;S6357S;S6357S;263,31;0;3.0
274;33802D;33802D;263,36;0;3.0
274;28666D;28666D;263,39;0;3.0
406;BM90130H;BM90130H;263,46;0;3.0
4843;A0839S;A0839S;263,58;0;3.0
4843;S5029;S5029;263,58;0;3.0
406;BM91176H;BM91176H;263,6;0;3.0
488;MA6092T;MA6092T;263,65;0;3.0
4843;S0522;S0522;263,65;0;3.0
406;BM90679H;BM90679H;263,7;0;3.0
274;FD1088;FD1088;263,7;0;3.0
4843;A6818S;A6818S;263,75;0;3.0
488;MZ6117T;MZ6117T;263,78;0;3.0
406;BM80471H;BM80471H;263,88;0;3.0
406;BM91842H;BM91842H;263,88;0;3.0
274;30194;30194;263,93;0;3.0
4843;A3569S;A3569S;263,94;0;3.0
274;95131D;95131D;263,99;0;3.0
488;VX6114T;VX6114T;264;0;3.0
4843;S6534S;S6534S;264,01;0;3.0
488;DPF064S;DPF064S;264,05;0;3.0
406;BM11085H;BM11085H;264,1;0;3.0
274;FD1083;FD1083;264,11;0;3.0
406;BM90994H;BM90994H;264,15;0;3.0
274;21758D;21758D;264,2;0;3.0
488;HA6030T;HA6030T;264,21;0;3.0
4843;A6670S;A6670S;264,25;0;3.0
488;FR6126T;FR6126T;264,3;0;3.0
274;20429;20429;264,3;0;3.0
4843;A0306(SEG);A0306(SEG);264,31;0;3.0
4843;A0546(SEG);A0546(SEG);264,31;0;3.0
4843;A3403S;A3403S;264,31;0;3.0
4843;A6049(DENSO);A6049(DENSO);264,31;0;3.0
4843;A6130(DENSO);A6130(DENSO);264,31;0;3.0
4843;A6660(DENSO);A6660(DENSO);264,31;0;3.0
4843;S6243(DENSO);S6243(DENSO);264,31;0;3.0
4843;S6244(DENSO);S6244(DENSO);264,31;0;3.0
4843;S6524(DENSO);S6524(DENSO);264,31;0;3.0
4843;S0727S;S0727S;264,36;0;3.0
274;42197;42197;264,4;0;3.0
4843;A3155;A3155;264,46;0;3.0
274;28695;28695;264,49;0;3.0
274;37903D;37903D;264,7;0;3.0
4843;A3213S;A3213S;264,74;0;3.0
274;41152;41152;264,74;0;3.0
4843;S9271;S9271;264,83;0;3.0
4843;S0441;S0441;264,89;0;3.0
406;BM80348H;BM80348H;265;0;3.0
4843;A0237(P-INA);A0237(P-INA);265;0;3.0
406;BM92113H;BM92113H;265,09;0;3.0
4843;A5548S;A5548S;265,2;0;3.0
274;95100;95100;265,2;0;3.0
274;22091;22091;265,23;0;3.0
406;BM91407H;BM91407H;265,24;0;3.0
406;BM91424H;BM91424H;265,24;0;3.0
4843;A5491S;A5491S;265,28;0;3.0
488;PT6084T;PT6084T;265,28;0;3.0
406;BM92133H;BM92133H;265,3;0;3.0
274;FD1086;FD1086;265,3;0;3.0
406;BM80064H;BM80064H;265,43;0;3.0
274;30980;30980;265,43;0;3.0
4843;S5544S;S5544S;265,53;0;3.0
274;15792D;15792D;265,53;0;3.0
274;28611;28611;265,53;0;3.0
274;61035;61035;265,53;0;3.0
406;BM80466H;BM80466H;265,6;0;3.0
488;PT6066T;PT6066T;265,61;0;3.0
4843;A3538S;A3538S;265,61;0;3.0
406;BM90233H;BM90233H;265,63;0;3.0
406;BM80150H;BM80150H;265,69;0;3.0
4843;S0446;S0446;265,69;0;3.0
4843;A3695S;A3695S;265,79;0;3.0
274;FD1033;FD1033;265,88;0;3.0
4843;S3069(VALEO);S3069(VALEO);265,93;0;3.0
4843;S9177;S9177;265,93;0;3.0
4843;A0405;A0405;266,01;0;3.0
274;28590D;28590D;266,01;0;3.0
406;BM80352H;BM80352H;266,06;0;3.0
406;BM90660H;BM90660H;266,06;0;3.0
4843;A0657S;A0657S;266,09;0;3.0
274;71126;71126;266,11;0;3.0
4843;S0065;S0065;266,14;0;3.0
406;BM90255H;BM90255H;266,16;0;3.0
274;69013;69013;266,18;0;3.0
4843;A5422S;A5422S;266,19;0;3.0
4843;S5529(MITSUBISHI);S5529(MITSUBISHI);266,38;0;3.0
406;BM80452H;BM80452H;266,51;0;3.0
4843;A0194(SEG);A0194(SEG);266,56;0;3.0
4843;A6057(DENSO);A6057(DENSO);266,56;0;3.0
4843;A6069(DENSO);A6069(DENSO);266,56;0;3.0
4843;A6267(DENSO);A6267(DENSO);266,56;0;3.0
4843;S6046(DENSO);S6046(DENSO);266,56;0;3.0
274;FD5024;FD5024;266,58;0;3.0
4843;S0827S;S0827S;266,59;0;3.0
406;BM90595H;BM90595H;266,6;0;3.0
274;FD1097Q;FD1097Q;266,66;0;3.0
274;95179;95179;266,68;0;3.0
488;HA6031T;HA6031T;266,7;0;3.0
274;FD5043;FD5043;266,7;0;3.0
4843;A5123(MITSUBISHI);A5123(MITSUBISHI);266,8;0;3.0
274;37957;37957;266,8;0;3.0
4843;A3662S;A3662S;266,88;0;3.0
488;DPF070S;DPF070S;266,89;0;3.0
274;FD5068;FD5068;266,89;0;3.0
274;26045D;26045D;266,93;0;3.0
406;BM11109H;BM11109H;267,03;0;3.0
406;BM80276H;BM80276H;267,03;0;3.0
406;BM91232H;BM91232H;267,03;0;3.0
4843;S0371;S0371;267,06;0;3.0
406;BM91593H;BM91593H;267,19;0;3.0
274;30804;30804;267,21;0;3.0
406;BM91017H;BM91017H;267,24;0;3.0
406;BM91685H;BM91685H;267,25;0;3.0
406;BM80510H;BM80510H;267,34;0;3.0
274;84037;84037;267,34;0;3.0
406;BM11010;BM11010;267,36;0;3.0
274;71220;71220;267,46;0;3.0
4843;A3407S;A3407S;267,64;0;3.0
274;30968D;30968D;267,65;0;3.0
274;33781D;33781D;267,65;0;3.0
274;74150D;74150D;267,65;0;3.0
4843;S9357S;S9357S;267,66;0;3.0
4843;S3072(VALEO);S3072(VALEO);267,76;0;3.0
406;BM11036H;BM11036H;267,89;0;3.0
4843;A5510(MITSUBISHI);A5510(MITSUBISHI);267,91;0;3.0
274;20417;20417;267,94;0;3.0
488;MZ6050T;MZ6050T;268,01;0;3.0
274;25133;25133;268,04;0;3.0
274;25148;25148;268,04;0;3.0
488;AU6043T;AU6043T;268,15;0;3.0
4843;A3746S;A3746S;268,15;0;3.0
4843;S1128;S1128;268,15;0;3.0
406;BM91759H;BM91759H;268,23;0;3.0
406;BM80179H;BM80179H;268,25;0;3.0
274;20471;20471;268,25;0;3.0
4843;S0828S;S0828S;268,31;0;3.0
4843;S0861S;S0861S;268,31;0;3.0
406;BM90699H;BM90699H;268,43;0;3.0
2456;CAK10171;CAK10171;268,46;0;3.0
274;21755D;21755D;268,48;0;3.0
4843;S5004(MITSUBISHI);S5004(MITSUBISHI);268,58;0;3.0
406;BM90638H;BM90638H;268,65;0;3.0
274;95126;95126;268,65;0;3.0
406;BM91745H;BM91745H;268,79;0;3.0
4843;A0149(SEG);A0149(SEG);268,79;0;3.0
4843;A4104(DENSO);A4104(DENSO);268,79;0;3.0
4843;A6165(DENSO);A6165(DENSO);268,79;0;3.0
4843;S6110(DENSO);S6110(DENSO);268,79;0;3.0
4843;S6527(DENSO);S6527(DENSO);268,79;0;3.0
4843;S9091ER;S9091ER;268,89;0;3.0
274;21728;21728;269,05;0;3.0
274;30182;30182;269,05;0;3.0
488;PT6107T;PT6107T;269,13;0;3.0
4843;A5474S;A5474S;269,14;0;3.0
406;BM80152H;BM80152H;269,19;0;3.0
488;VX6069T;VX6069T;269,25;0;3.0
274;61070;61070;269,28;0;3.0
274;55287;55287;269,35;0;3.0
4843;S0325;S0325;269,39;0;3.0
4843;S0011;S0011;269,44;0;3.0
4843;S1017;S1017;269,53;0;3.0
488;DPF083S;DPF083S;269,6;0;3.0
488;FR6085T;FR6085T;269,65;0;3.0
406;BM80036H;BM80036H;269,71;0;3.0
406;BM80176H;BM80176H;269,71;0;3.0
488;AU6062T;AU6062T;269,73;0;3.0
274;28622D;28622D;269,78;0;3.0
406;BM80026H;BM80026H;269,88;0;3.0
406;BM91214H;BM91214H;269,88;0;3.0
274;30228;30228;269,88;0;3.0
406;BM11012;BM11012;269,9;0;3.0
488;CI6066T;CI6066T;270,06;0;3.0
274;26033;26033;270,08;0;3.0
274;FD1095;FD1095;270,11;0;3.0
488;DPF063S;DPF063S;270,13;0;3.0
4843;DCP9003(LETRIKA);DCP9003(LETRIKA);270,2;0;3.0
4843;S0740S;S0740S;270,4;0;3.0
406;BM80054H;BM80054H;270,53;0;3.0
488;SI6023T;SI6023T;270,54;0;3.0
274;45234D;45234D;270,58;0;3.0
488;MA6025T;MA6025T;270,64;0;3.0
4843;S3185(VALEO);S3185(VALEO);270,73;0;3.0
4843;A3676S;A3676S;270,81;0;3.0
4843;A3600S;A3600S;270,84;0;3.0
4843;S6233S;S6233S;270,86;0;3.0
4843;A3589S;A3589S;270,89;0;3.0
4843;A3260;A3260;270,95;0;3.0
4843;S1129;S1129;270,96;0;3.0
274;26041;26041;270,98;0;3.0
4843;A3246(VALEO);A3246(VALEO);270,99;0;3.0
4843;A3576S;A3576S;270,99;0;3.0
4843;A9391(LETRIKA);A9391(LETRIKA);271,01;0;3.0
4843;A0242(SEG);A0242(SEG);271,03;0;3.0
4843;A0768(SEG);A0768(SEG);271,03;0;3.0
4843;A0811(SEG);A0811(SEG);271,03;0;3.0
4843;A6200(DENSO);A6200(DENSO);271,03;0;3.0
4843;S6499(DENSO);S6499(DENSO);271,03;0;3.0
4843;A3254(VALEO);A3254(VALEO);271,05;0;3.0
406;BM90978H;BM90978H;271,08;0;3.0
274;21724D;21724D;271,08;0;3.0
406;BM91202H;BM91202H;271,13;0;3.0
4843;S0255;S0255;271,15;0;3.0
