ID_Product;Quantity;Quantity_Fourniss_After_Cumule;Qty Available
51177206558;1;1;1
51177228213;1;1;1
51177297009;1;1;1
51177333620;1;1;1
51177345324;1;1;1
51177350864;1;1;1
51177359631;1;1;1
51177405754;1;1;1
51177478443;1;1;1
51178496890;1;1;1
51182263365;2;2;2
51190396348;1;1;1
51192291404;1;1;1
51192339038;1;1;1
51192357206;1;1;1
51192357207;1;1;1
51192455500;1;1;1
51192467256;1;1;1
51192472778;1;2;2
51192472778;1;2;2
51210154344;1;1;1
51210392533;1;1;1
51215A25801;1;1;1
51215A260B9;1;1;1
51217059664;1;1;1
51217076257;1;1;1
51217133518;1;1;1
51217137053;1;1;1
51217187228;1;1;1
51217191916;1;1;1
51217200935;1;1;1
51217205572;1;1;1
51217207259;1;1;1
51217216668;1;1;1
51217332566;1;1;1
51217380549;1;1;1
51217411030;1;1;1
51217434536;2;2;2
51218146239;1;1;1
51218146240;1;1;1
51218168924;1;1;1
51218235768;50;50;50
51218245462;1;1;1
51218492251;1;1;1
51219463547;1;1;1
51219491488;1;1;1
51219492091;1;1;1
51219803705;1;1;1
51227057447;1;1;1
51227133928;1;1;1
51227205743;1;1;1
51227242566;2;2;2
51227289641;1;1;1
51227317908;1;1;1
51227339471;1;1;1
51227472702;1;1;1
51236800797;8;8;8
51237210727;1;1;1
51237351356;1;2;2
51237351356;1;2;2
51237397494;1;1;1
51238059044;2;2;2
51239801597;1;1;1
51242586044;1;1;1
51247069907;1;1;1
51247127549;1;1;1
51247135271;2;3;3
51247135271;1;3;3
51247135272;3;3;3
51247185905;1;1;1
51247202869;1;1;1
51247211235;3;3;3
51247273679;1;1;1
51247294199;2;2;2
51247453412;2;2;2
51248201784;4;4;4
51313420830;2;2;2
51317178232;1;1;1
51317190333;10;10;10
51317220514;1;1;1
51317250396;1;1;1
51317250403;1;2;2
51317250403;1;2;2
51317250404;1;3;3
51317250404;1;3;3
51317250404;1;3;3
51317286179;1;1;1
51317306205;14;14;14
51317314614;1;1;1
51317351170;1;1;1
51317355438;1;1;1
51317387918;1;1;1
51317453950;7;7;7
51317463527;1;3;3
51317463527;2;3;3
51317475979;1;1;1
51317475980;1;1;1
51317477429;1;1;1
51319883762;1;1;1
51321960555;1;1;1
51327890453;1;1;1
51332990873;1;1;1
51333448643;1;1;1
51334402326;2;2;2
51334889784;2;2;2
51335A56DF3;1;1;1
51337060236;1;1;1
51337066603;1;1;1
51337066614;1;1;1
51337072886;1;1;1
51337136965;1;1;1
51337179419;1;1;1
51337182271;1;1;1
51337182281;1;1;1
51337182282;1;1;1
51337196340;1;1;1
51337205717;3;4;4
51337205717;1;4;4
51337205718;1;1;1
51337220188;1;1;1
51337240859;1;1;1
51337240860;1;1;1
51337240862;1;1;1
51337258573;1;1;1
51337263383;1;1;1
51337267101;1;1;1
51337267102;1;1;1
51337275291;1;1;1
51337284565;1;1;1
51337284566;1;1;1
51337289619;1;1;1
51337289620;1;1;1
51337289980;1;1;1
51337296448;1;1;1
51337299992;1;1;1
51337300001;1;1;1
51337323508;1;1;1
51337326166;1;1;1
51337329340;1;1;1
51337332884;2;3;3
51337332884;1;3;3
51337350497;1;1;1
51337352442;2;2;2
51337362239;1;1;1
51337373922;1;1;1
51337376385;1;1;1
51337390105;1;1;1
51337393413;1;1;1
51337407408;1;1;1
51337409357;1;1;1
51337410013;1;1;1
51337410022;1;1;1
51337420814;1;1;1
51337428682;1;1;1
51337437862;1;1;1
51337452356;1;1;1
51337457249;1;1;1
51337463175;1;1;1
51337473259;1;1;1
51337473997;1;1;1
51338212521;1;1;1
51338215598;1;1;1
51338498416;1;1;1
51339460514;1;1;1
51339800547;1;1;1
51339803789;1;1;1
51339813516;1;1;1
51341960916;1;1;1
51342695291;1;1;1
51344402331;1;2;2
51344402331;1;2;2
51347011206;2;2;2
51347060221;1;1;1
51347060257;1;1;1
51347066609;1;1;1
51347068101;1;1;1
51347068129;1;1;1
51347240846;1;1;1
51347240847;1;1;1
51347320395;1;1;1
51347376388;1;2;2
51347376388;1;2;2
51348185276;1;1;1
51348252667;1;1;1
51348402631;1;1;1
51348402632;1;1;1
51352583126;1;1;1
51352990397;1;1;1
51352990879;1;1;1
51353427644;1;1;1
51354817295;1;1;1
51354817299;1;1;1
51357033805;1;1;1
51357033812;1;1;1
51357121156;1;1;1
51357129728;1;1;1
51357136976;1;3;3
51357136976;2;3;3
51357140732;1;1;1
51357176777;1;1;1
51357177955;1;1;1
51357182299;1;1;1
51357182613;1;1;1
51357196418;1;1;1
51357199785;1;1;1
51357199786;1;1;1
51357205601;1;1;1
51357220190;1;1;1
51357228030;1;1;1
51357258291;1;1;1
51357258292;1;1;1
51357258297;1;1;1
51357258331;1;2;2
51357258331;1;2;2
51357263235;1;1;1
51357264362;1;1;1
51357269555;1;1;1
51357269559;1;1;1
51357289953;1;1;1
51357289954;1;1;1
51357290495;1;1;1
51357298848;1;1;1
51357310197;1;1;1
51357310199;1;1;1
51357310201;1;1;1
51357316780;1;1;1
51357336989;1;1;1
51357336990;1;1;1
51357349654;1;1;1
51357349662;1;2;2
51357349662;1;2;2
51357349676;1;1;1
51357356301;1;1;1
51357362230;1;1;1
51357388833;1;1;1
51357390162;2;2;2
51357390171;1;1;1
51357392179;1;1;1
51357392184;1;1;1
51357393440;1;1;1
51357414533;1;1;1
51357420837;1;1;1
51357429389;1;1;1
51357429392;2;2;2
51357444066;1;1;1
51357444074;1;1;1
51357452349;1;1;1
51357453303;1;1;1
51357465181;1;1;1
51357473261;1;1;1
51357897671;1;1;1
51358035595;1;2;2
51358035595;1;2;2
51358496336;2;2;2
51358498417;1;1;1
51358498426;1;1;1
51362427439;1;1;1
51362427440;1;1;1
51365A097A3;3;3;3
51365A097A4;1;1;1
51367044363;1;1;1
51367071671;1;1;1
51367072932;1;1;1
51367163071;1;1;1
51368194745;1;1;1
51377188319;1;1;1
51377207873;1;1;1
51377207878;1;1;1
51377248145;1;2;2
51377248145;1;2;2
51377248146;1;1;1
51377248148;1;2;2
51377248148;1;2;2
51377279766;1;1;1
51377300019;1;2;2
51377300019;1;2;2
51377321943;1;1;1
51377321944;1;1;1
51377362244;1;1;1
51377394884;1;1;1
51377398755;1;1;1
51377398756;2;2;2
51377444081;1;1;1
51378035607;1;1;1
51413403852;1;1;1
51416969408;1;1;1
51416970167;2;2;2
51416970174;1;1;1
51416974296;1;1;1
51416975777;1;1;1
51416987537;1;2;2
51416987537;1;2;2
51416997690;1;1;1
51417076293;1;1;1
51417076294;1;1;1
51417115342;1;1;1
51417119248;1;1;1
51417137136;1;1;1
51417216324;1;1;1
51417219065;1;1;1
51417225854;1;1;1
51417225895;1;1;1
51417230851;1;1;1
51417237847;1;1;1
51417238659;1;1;1
51417238660;1;1;1
51417248502;1;1;1
51417252064;1;1;1
51417260082;1;1;1
51417267285;1;1;1
51417270099;1;1;1
51417279341;1;1;1
51417354147;1;1;1
51417359236;1;1;1
51417361342;1;1;1
51417399579;1;1;1
51417417507;1;1;1
51417417527;1;1;1
51417419656;1;1;1
51417419660;4;5;5
51417419660;1;5;5
51417423792;1;1;1
51417433805;1;1;1
51417460302;1;1;1
51417471051;1;1;1
51417890900;1;1;1
51418224012;1;1;1
51419112433;1;1;1
51419139633;1;1;1
51419151203;1;1;1
51419171788;1;1;1
51419209215;1;1;1
51419209216;1;1;1
51427122427;1;1;1
51427122432;1;1;1
51427216660;1;1;1
51427252068;1;1;1
51427288147;1;1;1
51427349672;1;1;1
51427412856;1;1;1
51427488484;1;1;1
51428747327;1;1;1
51429890681;1;1;1
51436954912;1;1;1
51436955359;1;1;1
51437066518;1;1;1
51437074937;1;1;1
51437130666;1;1;1
51437285427;1;1;1
51437420582;1;1;1
51437465137;1;1;1
51437465156;1;1;1
51438036259;1;1;1
51438037365;1;1;1
51438072832;1;1;1
51438229759;16;16;16
51439111661;1;1;1
51439111662;1;1;1
51439462133;1;1;1
51442641565;1;1;1
51442641566;1;1;1
51447271427;1;1;1
51447369625;2;2;2
51449202499;1;1;1
51452752797;1;1;1
51452752798;1;1;1
51452752799;1;1;1
51452752800;1;1;1
51453401826;1;1;1
51456985890;1;1;1
51456992299;1;1;1
51457055727;1;2;2
51457055727;1;2;2
51457063143;1;1;1
51457063147;4;4;4
51457132854;1;1;1
51458064271;1;1;1
51459137564;1;1;1
51459174145;1;1;1
51459184123;1;1;1
51459184125;1;1;1
51459184132;1;1;1
51459192951;1;1;1
51459262980;1;1;1
51459291213;1;1;1
51459333289;1;1;1
51459363417;1;1;1
51459363478;1;1;1
51459381043;1;1;1
51459625716;1;1;1
51459803819;1;1;1
51462288666;2;2;2
51462288668;2;2;2
51467271857;1;1;1
51467425528;1;5;5
51467425528;4;5;5
51468222943;1;1;1
51470024257;1;1;1
51470439161;1;1;1
51472217582;1;1;1
51472219975;1;1;1
51472231961;1;1;1
51472239585;1;1;1
51472287863;1;1;1
51472293355;1;1;1
51472297426;1;1;1
51472311024;5;5;5
51472327559;1;1;1
51472353820;1;1;1
51472354156;1;1;1
51472358059;1;1;1
51472365428;1;1;1
51472365431;5;5;5
51472447607;1;1;1
51472447613;1;1;1
51472458410;1;1;1
51472458569;3;3;3
51472462750;1;1;1
51472473482;1;1;1
51472754568;1;1;1
51473412226;1;1;1
51473414739;1;1;1
51475A29285;1;1;1
51475B65E81;2;2;2
51476953417;1;1;1
51477024858;1;1;1
51477060279;2;2;2
51477172295;1;1;1
51477203609;1;1;1
51477205263;1;1;1
51477205265;1;1;1
51477229149;4;4;4
51477237261;1;1;1
51477237603;1;1;1
51477280410;1;1;1
51477298800;1;1;1
51477325723;1;1;1
51477329511;1;1;1
51477341667;1;1;1
51477341668;1;1;1
51477348393;1;1;1
51477357055;1;1;1
51477360777;1;1;1
51477368313;1;1;1
51477381846;1;1;1
51477409971;1;1;1
51477438987;1;1;1
51477438988;1;1;1
51477438989;1;1;1
51477438990;1;1;1
51477449447;1;1;1
51477470965;1;1;1
51477471992;1;1;1
51477479936;1;1;1
51477491459;2;2;2
51477910438;1;1;1
51478060407;1;1;1
51478061049;1;1;1
51478063800;1;1;1
51478067079;2;2;2
51478267279;1;1;1
51479117176;1;1;1
51479129948;1;1;1
51479173697;2;2;2
51479461160;1;1;1
51479484523;1;1;1
51479808080;1;3;3
51479808080;2;3;3
51486969111;1;1;1
51487042897;1;1;1
51487133592;1;1;1
51487145896;1;1;1
51487261262;1;1;1
51487263412;1;1;1
51487263414;1;1;1
51487266539;1;1;1
51487286649;1;1;1
51487286650;1;1;1
51487286652;1;1;1
51487309482;1;1;1
51487325890;1;1;1
51487355615;1;1;1
51487355616;1;1;1
51487366706;1;1;1
51487375658;1;1;1
51487386607;1;1;1
51487386608;1;1;1
51487442377;1;1;1
51487442379;1;1;1
51487461348;1;1;1
51487492039;1;1;1
51488204283;1;1;1
51489168515;1;1;1
51493404322;1;1;1
51497029858;1;1;1
51497061400;1;1;1
51497197127;1;1;1
51497197131;1;1;1
51497292919;1;1;1
51497336454;1;1;1
51497433086;1;1;1
51497453349;1;1;1
51617187697;1;1;1
51617377777;1;1;1
51617377778;1;1;1
51619908657;10;10;10
51625A7BAC6;1;1;1
51627382172;2;2;2
51627382179;1;1;1
51627482572;1;1;1
51629881846;1;1;1
51647008848;1;1;1
51647046547;19;19;19
51647184160;1;1;1
51657267461;1;1;1
51703400812;1;1;1
51710018269;1;1;1
51710146088;1;1;1
51710146089;2;2;2
51710149189;1;1;1
51711933719;25;25;25
51712165528;8;8;8
51712165539;2;7;7
51712165539;5;7;7
51712357462;1;1;1
51712407733;1;1;1
51712414989;2;2;2
51712414990;1;1;1
51712430994;1;1;1
51712457415;2;2;2
51712693023;1;1;1
51713330868;1;1;1
51713330869;1;1;1
51713403002;1;1;1
51717009683;1;1;1
51717029693;1;1;1
51717039442;1;1;1
51717049868;1;1;1
51717050671;1;1;1
51717131756;1;1;1
51717169416;1;1;1
51717187698;1;1;1
51717188421;1;1;1
51717193767;1;1;1
51717195541;1;1;1
51717242872;1;1;1
51717279776;1;1;1
51717363804;1;1;1
51717424948;1;1;1
51717893590;1;1;1
51718040532;1;1;1
51718044952;1;1;1
51718047424;1;1;1
51718168260;24;24;24
51718431694;1;1;1
51718431695;1;1;1
51718431696;1;1;1
51722993436;1;1;1
51727110582;2;2;2
51727231341;1;1;1
51727247260;1;1;1
51727278505;1;1;1
51727303969;1;1;1
51727316810;1;1;1
51727420050;1;1;1
51727420056;1;1;1
51727440034;1;3;3
51727440034;2;3;3
51727440047;2;2;2
51727440048;1;1;1
51727468929;1;1;1
51743414646;1;1;1
51747161746;1;1;1
51747200790;1;1;1
51747330558;1;1;1
51747331793;1;1;1
51747415666;1;1;1
51757203964;5;5;5
51757213673;2;2;2
51757424880;1;1;1
51757491957;1;1;1
51758081182;2;2;2
51764821205;1;1;1
51767148578;3;3;3
51767164949;1;1;1
51767199784;1;1;1
51767224108;1;1;1
51767294464;1;1;1
51767298831;1;1;1
51767298833;2;2;2
51767312985;1;1;1
51767344152;1;1;1
51767385027;1;1;1
51767390090;1;2;2
51767390090;1;2;2
51767408449;1;1;1
51767417422;1;1;1
51767905421;1;1;1
51769447719;1;2;2
51769447719;1;2;2
51769447720;1;1;1
51770382696;10;20;20
51770382696;10;20;20
51772993564;1;1;1
51775A0FC02;1;1;1
51775A393F3;1;1;1
51777166875;9;9;9
51777184424;1;6;6
51777184424;5;6;6
51777216069;1;1;1
51777319854;1;1;1
51777348903;1;1;1
51777378575;1;1;1
51777378576;1;1;1
51777378577;1;1;1
51777403252;1;1;1
51777468492;2;2;2
51778049940;1;1;1
51778052078;1;1;1
51778089923;8;8;8
51779491677;1;1;1
51779800770;1;1;1
51779850249;1;1;1
51910426595;1;3;3
51910426595;1;3;3
51910426595;1;3;3
51910426596;3;3;3
51910435818;1;1;1
51912457058;1;1;1
51912465236;1;1;1
51952354323;1;3;3
51952354323;2;3;3
51952355779;1;1;1
51952360373;2;3;3
51952360373;1;3;3
51952405470;1;1;1
51952420906;1;1;1
52103421794;1;1;1
52106972075;1;1;1
52106979351;1;1;1
52107000332;1;1;1
52107004689;1;1;1
52107011773;1;1;1
52107011774;1;2;2
52107011774;1;2;2
52107057993;1;1;1
52107058568;1;1;1
52107064754;1;1;1
52107115210;1;1;1
52107118483;1;2;2
52107118483;1;2;2
52107143536;1;2;2
52107143536;1;2;2
52107148019;1;1;1
52107152516;1;1;1
52107170693;1;1;1
52107170719;1;1;1
52107236859;1;1;1
52107243558;1;1;1
52107302207;1;1;1
52107315573;1;1;1
52107315581;1;1;1
52107318974;1;1;1
52107320363;1;1;1
52107348028;1;1;1
52107357408;1;1;1
52107398712;1;1;1
52107409763;2;2;2
52107414610;1;1;1
52107414625;1;1;1
52107415093;1;1;1
52107415097;1;1;1
52107482594;1;1;1
52107497990;1;1;1
52107497994;1;1;1
52107990315;1;1;1
52108094279;1;1;1
52108099436;1;1;1
52108157408;1;1;1
52108211437;1;1;1
52108240107;1;1;1
52108400975;1;1;1
52109113981;1;1;1
52109131451;1;1;1
52109168251;1;1;1
52109169585;1;1;1
52109290476;1;1;1
52109496759;2;2;2
52202751377;1;1;1
52204185747;1;1;1
52205A1D219;1;1;1
52205A37D34;1;1;1
52207032815;1;1;1
52207048496;1;1;1
52207053962;1;1;1
52207118888;1;1;1
52207152204;1;1;1
52207288913;6;7;7
52207288913;1;7;7
52207288915;1;1;1
52207291138;1;1;1
52207341766;1;1;1
52207359187;1;1;1
52207401228;1;1;1
52207445064;1;1;1
52207474106;1;1;1
52207497466;1;1;1
52207498322;1;2;2
52207498322;1;2;2
52208216267;4;6;6
52208216267;2;6;6
52208240452;4;4;4
52208258098;1;1;1
52302220492;1;1;1
52538404227;1;1;1
52538536863;1;1;1
54102755852;1;1;1
54102993879;2;2;2
54105A0E5A3;1;1;1
54107039730;1;1;1
54107039734;1;1;1
54107134073;1;1;1
54107178716;1;1;1
54107198136;2;2;2
54107278145;1;1;1
54107391795;1;2;2
54107391795;1;2;2
54107409189;1;1;1
54108737873;1;1;1
54110303914;1;1;1
54128220030;1;1;1
54137154519;10;10;10
54137344553;2;2;2
54218268846;4;4;4
54342758096;1;1;1
54342758097;2;2;2
54342758111;1;1;1
54342758518;1;1;1
54342758526;1;2;2
54342758526;1;2;2
54342758537;1;1;1
54347025601;1;1;1
54347043872;1;1;1
54347154506;1;1;1
54347171047;3;3;3
54347190749;1;1;1
54347463744;1;1;1
54347488320;4;4;4
54347491707;1;1;1
54377148150;1;1;1
54377175575;1;1;1
54377175577;1;1;1
54377183308;1;1;1
54377183317;1;1;1
54377187745;1;1;1
54377187747;4;4;4
54377228586;1;1;1
54377439891;1;1;1
61115A0A2C3;1;1;1
61115A34180;1;1;1
61116817490;1;1;1
61116841465;1;1;1
61116960000;1;1;1
61118354790;1;1;1
61119182293;1;1;1
61119194037;1;1;1
61119215398;1;1;1
61119215854;1;2;2
61119215854;1;2;2
61119228266;1;1;1
61119238633;1;1;1
61119238637;1;1;1
61119244251;1;1;1
61119244254;1;1;1
61119244255;1;1;1
61119278832;1;1;1
61119283483;1;1;1
61119293462;1;1;1
61119308586;2;2;2
61119310541;1;1;1
61119326388;1;1;1
61119326485;1;1;1
61119326486;1;1;1
61119327504;1;1;1
61119328327;1;1;1
61119339652;1;1;1
61119340820;1;1;1
61119349361;1;1;1
61119374230;1;1;1
61119375887;1;1;1
61119375974;1;1;1
61119394681;1;1;1
61119395268;1;1;1
61119807888;1;1;1
61119807892;1;1;1
61119861125;1;1;1
61120137317;1;1;1
61120140175;1;1;1
61120440812;1;1;1
61121391697;25;25;25
61122209347;1;1;1
61122220019;2;2;2
61122287642;1;1;1
61122336423;1;1;1
61122338491;1;2;2
61122338491;1;2;2
61122344300;5;6;6
61122344300;1;6;6
61122354478;1;1;1
61122354910;2;4;4
61122354910;2;4;4
61125A37BF3;1;1;1
61125A43562;1;1;1
61125A56386;1;1;1
61125A760B8;1;1;1
61125A81721;1;1;1
61126821406;1;1;1
61126825365;1;1;1
61126825706;1;1;1
61126842176;1;1;1
61126908206;1;1;1
61126908850;1;1;1
61126908852;3;3;3
61126908853;1;2;2
61126908853;1;2;2
61126918587;1;1;1
61126923463;1;1;1
61126928374;1;1;1
61126937522;7;7;7
61126939279;1;1;1
61126960259;1;1;1
61126970085;1;1;1
61126991825;1;1;1
61126991907;1;1;1
61127656916;1;1;1
61128039827;1;1;1
61128039828;1;1;1
61128780611;1;1;1
61129118079;1;1;1
61129118130;2;2;2
61129118135;2;4;4
61129118135;2;4;4
61129118138;1;1;1
61129128569;1;1;1
61129130172;2;2;2
61129130178;1;1;1
61129130879;1;1;1
61129186989;1;1;1
61129193973;2;2;2
61129205520;1;1;1
61129217004;1;1;1
61129219629;1;1;1
61129232531;1;1;1
61129232801;1;1;1
61129242074;1;1;1
61129243645;1;1;1
61129257353;1;1;1
61129269988;1;1;1
61129313619;1;1;1
61129315098;1;1;1
61129321938;1;1;1
61129321941;1;1;1
61129324794;2;2;2
61129325917;1;1;1
61129326025;1;1;1
61129335287;1;1;1
61129335592;1;1;1
61129339312;1;1;1
61129339314;1;1;1
61129364726;1;1;1
61129389340;1;1;1
61129807894;1;1;1
61130007440;17;17;17
61130007449;12;12;12
61131379073;10;10;10
61132471442;8;8;8
61134A03DB3;10;10;10
61136910539;1;1;1
61136925156;9;9;9
61136927750;5;5;5
61136931507;3;3;3
61136931866;10;10;10
61138364566;24;24;24
61138365340;15;15;15
61139230687;24;39;39
61139230687;15;39;39
61139344421;4;4;4
61139855718;1;1;1
61146807487;1;1;1
61148782850;2;3;3
61148782850;1;3;3
61149177111;8;8;8
61149316645;14;14;14
61216832698;1;1;1
61219322902;1;1;1
61219855634;1;1;1
61219855635;1;1;1
61278632512;1;1;1
61278845307;1;1;1
61278846215;1;1;1
61278855567;10;10;10
61279424294;3;3;3
61279424389;1;1;1
61279454854;20;20;20
61279455504;1;1;1
61310400036;1;1;1
61310412972;1;1;1
61312250701;20;20;20
61312306750;1;1;1
61313455630;1;1;1
61315A0F612;1;1;1
61315A5A506;1;1;1
61315A63F19;1;1;1
61316817932;1;2;2
61316817932;1;2;2
61316819303;1;1;1
61316820167;1;1;1
61316826737;1;1;1
61316903396;1;1;1
61316905175;7;7;7
61316918396;1;1;1
61316926961;1;1;1
61316937327;1;1;1
61316938864;1;1;1
61316939745;1;1;1
61316945874;1;1;1
61316951260;1;1;1
61316951349;1;1;1
61316951967;1;1;1
61316951968;1;1;1
61316951969;1;1;1
61316951970;1;1;1
61316958526;1;1;1
61316959357;1;1;1
61316962617;1;1;1
61316966669;1;1;1
61316966710;1;1;1
61316967451;1;1;1
61316967660;1;1;1
61316999738;1;1;1
61317941996;1;1;1
61317950751;1;1;1
61318353503;1;1;1
61318360855;1;1;1
61318363662;1;1;1
61318363688;1;1;1
61318380255;1;1;1
61318382382;1;1;1
61318546180;1;1;1
61319109311;5;5;5
61319127370;1;1;1
61319164757;1;1;1
61319169401;1;1;1
61319180945;1;1;1
61319197743;1;1;1
61319203025;1;1;1
61319204481;1;1;1
61319205112;1;1;1
61319208217;1;1;1
61319216551;1;1;1
61319217334;1;1;1
61319217367;1;1;1
61319232055;1;1;1
61319241911;1;1;1
61319241917;1;1;1
61319326475;1;1;1
61319349036;2;2;2
61319359818;1;1;1
61319363433;1;1;1
61319391197;1;1;1
61319397847;1;1;1
61319483731;1;1;1
61337184480;1;1;1
61337184481;1;1;1
61337191187;1;1;1
61337217703;1;1;1
61337279781;1;1;1
61337288096;1;1;1
61337401575;1;1;1
61338374252;1;1;1
61338378776;1;1;1
61347714741;1;1;1
61349175153;1;1;1
61355A577E3;1;1;1
61356814596;2;2;2
61356814601;1;1;1
61356832976;3;3;3
61356832977;1;4;4
61356832977;3;4;4
61356909664;1;1;1
61357361970;1;1;1
61357939173;1;1;1
61358364946;8;8;8
61358706502;1;1;1
61358795477;1;1;1
61359122432;1;1;1
61359151224;1;1;1
61359196591;1;1;1
61359201989;1;1;1
61359214977;1;1;1
61359254025;1;1;1
61359271879;1;1;1
61359293279;1;1;1
61359293282;1;1;1
61359354844;1;1;1
61359387625;1;1;1
61359388215;1;1;1
61359395168;1;1;1
61359450069;1;1;1
61359475146;2;2;2
61359626115;1;1;1
61359861557;1;1;1
61432411680;1;1;1
61445A0B432;3;3;3
61610028137;5;5;5
61610038596;2;2;2
61610038597;2;2;2
61612455440;1;1;1
61612458020;3;3;3
61615A25860;1;1;1
61615A79741;1;1;1
61617008971;1;1;1
61617198674;1;1;1
61617201870;1;1;1
61617248407;1;1;1
61617248408;1;1;1
61618229196;4;4;4
61619449958;1;1;1
61619478910;1;1;1
61623400708;2;2;2
61627198552;2;6;6
61627198552;4;6;6
61627268921;1;1;1
61627312792;1;2;2
61627312792;1;2;2
61627423865;3;3;3
61628220828;12;12;12
61628220830;1;1;1
61629449913;1;1;1
61629478888;1;1;1
61661377830;1;1;1
61662753972;1;1;1
61667158231;1;1;1
61667275176;1;1;1
61667310788;1;1;1
61667329179;1;1;1
61667896392;1;1;1
61673416468;1;1;1
61674286756;2;2;2
61677147047;1;1;1
61677267800;1;1;1
61677269651;1;1;1
61677377668;2;7;7
61677377668;5;7;7
61678252739;1;1;1
61678357839;1;1;1
61902450191;1;1;1
61905A13025;1;1;1
61905A138D7;1;1;1
62106942195;1;1;1
62116977372;2;2;2
62116978319;1;1;1
62117708608;1;1;1
62118535366;1;1;1
62122315115;1;1;1
62302411455;1;1;1
62308784909;1;1;1
63112352231;1;1;1
63112352235;2;3;3
63112352235;1;3;3
63112352239;3;3;3
63112993431;1;1;1
63115A431B5;1;1;1
63117168878;1;1;1
63117175229;1;1;1
63117192578;1;2;2
63117192578;1;2;2
63117237647;1;1;1
63117263051;1;1;1
63117271054;3;3;3
63117295738;1;1;1
63117316217;1;1;1
63117401878;3;4;4
63117401878;1;4;4
63117428428;1;4;4
63117428428;3;4;4
63117933362;1;1;1
63121354619;2;2;2
63122351265;1;1;1
63122360496;1;2;2
63122360496;1;2;2
63122448814;1;1;1
63126919886;1;1;1
63126920166;1;1;1
63127170858;7;7;7
63127187952;4;5;5
63127187952;1;5;5
63127262833;1;1;1
63127653586;1;1;1
63128370886;1;1;1
63128377990;1;1;1
63128378006;1;1;1
63128530119;1;1;1
63130422706;1;1;1
63132228592;1;2;2
63132228592;1;2;2
63132306433;1;1;1
63132306434;1;1;1
63132306734;1;1;1
63133418446;1;2;2
63133418446;1;2;2
63136932997;1;3;3
63136932997;2;3;3
63137165851;1;1;1
63137165861;1;1;1
63137406370;1;1;1
63137425711;1;1;1
63137654890;1;1;1
63138389535;1;1;1
63139802567;1;1;1
63139802568;1;1;1
63147946672;1;1;1
63148389695;1;1;1
63172317383;1;1;1
63173416773;1;1;1
63176910792;1;1;1
63176925049;1;1;1
63176948373;1;1;1
63176948374;1;1;1
63177199620;1;1;1
63177209881;1;1;1
63177277448;1;1;1
63177329169;1;1;1
63177329170;1;1;1
63177409121;1;1;1
63177418335;1;1;1
63178361952;1;1;1
63178559207;1;1;1
63179802163;1;1;1
63212152328;1;1;1
63212306074;1;1;1
63212458063;1;1;1
63212471798;1;14;14
63212471798;9;14;14
63212471798;4;14;14
63212472169;2;2;2
63212756179;1;1;1
63214871751;3;3;3
63217160779;1;1;1
63217160784;1;6;6
63217160784;5;6;6
63217160785;10;12;12
63217160785;2;12;12
63217160806;1;1;1
63217164760;8;9;9
63217164760;1;9;9
63217166956;1;1;1
63217210035;1;1;1
63217262574;1;1;1
63217289425;1;1;1
63217289431;1;1;1
63217301310;4;5;5
63217301310;1;5;5
63217313055;1;1;1
63217372794;1;1;1
63218374808;1;1;1
63237654309;1;1;1
63237720563;1;1;1
63237720564;1;1;1
63247297417;1;1;1
63247297418;2;2;2
63257164978;3;3;3
63257296108;1;1;1
63312469631;1;44;44
63312469631;43;44;44
63312754520;1;2;2
63312754520;1;2;2
63315A411D1;1;1;1
63316961986;1;2;2
63316961986;1;2;2
63316961987;1;1;1
63316962043;1;1;1
63316963228;1;1;1
63319111011;1;1;1
63319215598;1;1;1
63319270506;11;12;12
63319270506;1;12;12
63319355400;1;1;1
63319365481;1;1;1
63319459827;1;3;3
63319459827;2;3;3
64111499122;1;1;1
64115A1BDB7;1;1;1
64116945585;2;2;2
64116949645;1;1;1
64116975553;1;1;1
64119178316;1;1;1
64119216588;1;1;1
64119238655;1;1;1
64119266899;1;1;1
64119272643;1;1;1
64119305928;1;1;1
64119361704;2;2;2
64119382874;1;1;1
64119483929;5;5;5
64129111025;1;1;1
64216904829;1;1;1
64216925234;1;1;1
64218377700;1;1;1
64219179582;1;1;1
64223420587;1;1;1
64227210639;1;1;1
64229218549;1;1;1
64311496711;2;2;2
64312207985;2;2;2
64312284828;1;3;3
64312284828;2;3;3
64319069927;2;2;2
64319071933;1;3;3
64319071933;2;3;3
64319175484;1;1;1
64319184010;2;4;4
64319184010;2;4;4
64319195194;8;8;8
64319313517;5;5;5
64319313519;9;9;9
64319321616;1;1;1
64319395930;1;3;3
64319395930;2;3;3
64506804723;1;1;1
64506826231;2;2;2
64509181966;1;1;1
64509209741;1;1;1
64509247489;1;1;1
64509268482;1;1;1
64526989408;1;1;1
64532758225;1;1;1
64536832951;1;1;1
64539155346;1;1;1
64539224861;1;1;1
64539224863;1;1;1
64539286712;1;1;1
64539354534;2;2;2
64546921397;1;1;1
64548391407;1;1;1
64552354034;1;1;1
64557503477;1;1;1
65125A41CD8;1;1;1
65125A55AE7;1;1;1
65128801341;1;1;1
