ID_Product,Quantity,Quantity_Fourniss_After_Cumule
7999003,23,23
7999004,1,1
7999005,3,3
7999006,4,4
7999008,0,0
7999009,1,1
80001,0,0
80005,2,2
80020,21,21
80021,118,118
80023,131,131
80051,1,1
80052,0,0
80065,259,259
80066,7,7
80075,39,39
8007500,125,125
80076,101,101
80077,66,66
80078,51,51
80079,45,45
80080,14,14
800800,42,42
800801,179,179
800802,54,54
800803,26,26
800804,3,3
800805,3,3
800806,14,14
800807,4,4
80090,6,6
80091,5,5
80099,0,0
80140,135,135
80141,4,4
80142,13,13
80144,6,6
80149,17,17
80150,2,2
80151,3,3
80152,60,60
80153,24,24
80154,10,10
80155,18,18
80158,37,37
80160,33,33
801600,44,44
801605,0,0
801607,116,116
801608,21,21
80161,98,98
80162,11,11
80163,6,6
80164,22,22
801910,2,2
802870,4,4
804700,9,9
806840,375,375
80900,138,138
80901,53,53
80920,302,302
80950,24,24
80951,82,82
80969,8,8
80970,2,2
80971,13,13
80972,16,16
80973,0,0
80974,4,4
80975,26,26
80976,4,4
80977,7,7
80978,6,6
80979,19,19
80980,7,7
80981,1,1
80982,3,3
81000,138,138
810001,84,84
810002,718,718
810003,167,167
81003,0,0
810097,330,330
810098,674,674
810099,339,339
8101000,55,55
8101001,6836,6836
8101002,613,613
8101003,1230,1230
8101004,284,284
8101005,148,148
8101006,23,23
8101007,2,2
8101008,99,99
8101009,20,20
8101010,16,16
8101011,66,66
810102,0,0
81012,4,4
81013,27,27
81014,0,0
810150,3,3
81019,0,0
810199,3,3
81020,57,57
810200,0,0
8102000,665,665
8102001,173,173
8102002,608,608
8102003,63,63
8102004,260,260
8102005,611,611
8102006,159,159
8102007,229,229
8102008,64,64
8102009,117,117
8102010,13,13
8102011,59,59
8102012,10,10
8102013,18,18
8102014,59,59
8102015,21,21
8102016,7,7
8102017,157,157
8102018,12,12
8102019,12,12
8102021,70,70
8102022,60,60
8102023,56,56
8102024,38,38
8102025,116,116
8102026,19,19
8102027,34,34
8102028,13,13
8102029,24,24
8102031,78,78
8102032,4,4
8102033,25,25
8102035,11,11
8102036,4,4
8102037,0,0
8102101,32,32
8102102,39,39
8102103,12,12
8102104,9,9
8102107,15,15
8102108,7,7
810213,9,9
810221,41,41
81024,0,0
810240,4,4
81025,109,109
8102501,27,27
810255,55,55
81026,59,59
81027,177,177
81028,104,104
810280,2,2
810285,91,91
81029,30,30
810290,8,8
8103001,222,222
8103002,289,289
8103004,1226,1226
8103005,1196,1196
8103006,930,930
8103007,9,9
8103008,29,29
8103064,0,0
8103101,12,12
8103102,4,4
8103103,22,22
81032,57,57
81033,66,66
810340,3,3
810341,2,2
810345,2,2
81035,80,80
8103501,21,21
8103502,6,6
8103503,15,15
8103504,11,11
8103505,58,58
8103506,22,22
8103507,10,10
8103508,190,190
8103509,296,296
8103510,23,23
8103535,288,288
8103536,125,125
81036,502,502
81037,0,0
81038,64,64
810405,2,2
810412,2,2
810421,2,2
81043,821,821
810440,1,1
810465,6,6
810470,3,3
810480,14,14
810483,2,2
81050,0,0
8105002,4,4
81051,1,1
810510,2,2
81052,4,4
81053,33,33
81054,76,76
81055,147,147
81056,243,243
81057,0,0
81058,0,0
81059,167,167
81060,85,85
810600,8,8
81061,187,187
810610,224,224
81062,172,172
81063,102,102
810630,4,4
81064,82,82
81065,20,20
81066,495,495
81067,1,1
81069,1,1
810690,0,0
810705,0,0
81071,79,79
81072,84,84
810730,5,5
81073ST,50,50
81074ST,55,55
810760,0,0
810761,0,0
810762,9,9
810763,0,0
810764,0,0
810765,0,0
810770,1,1
81078,5,5
810781POL,2,2
810785,3,3
81079,4,4
810790,1,1
810795,4,4
810797,1,1
81081,294,294
810811,3,3
81082,299,299
81083,14,14
81084,11,11
810840,2,2
81085,0,0
810850,3,3
81086,5,5
81087,7,7
810870,2,2
810871,13,13
81088,607,607
810880,9,9
810881,1,1
810885,3,3
81089,9,9
8109000,30,30
81092,5,5
810933,0,0
810934,0,0
810935,0,0
81094,0,0
81095,8,8
81096,19,19
810960,0,0
8109601,1,1
8109602,0,0
81097,237,237
810970,56,56
81098,11,11
81099,0,0
8109900,123,123
8109901,827,827
8109902,237,237
8109903,9,9
8109904,34,34
8109905,18,18
8109906,1,1
8109907,7,7
810999,2,2
811000,6,6
811001,0,0
81102,19,19
81104,11,11
81106,0,0
8110801,116,116
811100,67,67
8111001,151,151
811102,0,0
811105,1,1
81112,0,0
81113,0,0
81115,0,0
811151,1,1
81119,692,692
811190,1,1
811195,19,19
81120,83,83
811200,0,0
8112001,19,19
81121,53,53
811213,10,10
811221,1,1
81123,81,81
81124,2,2
811240,7,7
811255,5,5
81126,65,65
811280,2,2
811290,3,3
811320,1,1
811341,1,1
81135,388,388
81136,173,173
81137,196,196
81138,157,157
81139,478,478
81140,381,381
811405,2,2
81141,0,0
81142,9,9
81143,10,10
81144,15,15
811440,3,3
811465,0,0
811470,0,0
8115002,0,0
81151,3,3
811510,2,2
81152,2,2
811630,0,0
811650,0,0
811690,0,0
811705,5,5
81171,2,2
811730,2,2
81175,94,94
811750,1,1
8117503,3,3
8117504,1,1
81176,233,233
81177,22,22
811770,1,1
81178,10,10
811785,0,0
811790,0,0
811795,1,1
811799,2,2
811800,3,3
81181,4,4
811810,2,2
811811,0,0
81182,3,3
81183,9,9
811837,1,1
811840,4,4
811871,7,7
811873,13,13
811880,0,0
811885,0,0
81190,4,4
811960,0,0
81198,148,148
81199,5,5
811997,1,1
812105,3,3
812130,3,3
812143,0,0
812148,2,2
812190,4,4
812200,4,4
812280,8,8
812285,4,4
812290,0,0
812341,6,6
812465,0,0
812470,4,4
81251,0,0
81252,0,0
812600,1,1
812620,4,4
812630,8,8
812650,11,11
812730,0,0
812790,2,2
812800,0,0
812810,6,6
812837,0,0
812840,2,2
812871POL,6,6
812885,3,3
812904,16,16
812920,12,12
81298,2,2
812995,2,2
813100,0,0
8131210,1,1
813130,2,2
8131310,0,0
813240,5,5
813285,0,0
813340,3,3
813440,4,4
813470,0,0
813600,0,0
813611,1,1
813630,3,3
813630POL,2,2
813640,11,11
813650,8,8
813705,0,0
813800,6,6
813810,2,2
813811,61,61
813830,0,0
813837,1,1
813870,0,0
813871,1,1
813880,8,8
813904,2,2
813931,2,2
813991,1,1
8141210,1,1
8141310,0,0
814240,5,5
814285,1,1
814330,1,1
814410,0,0
814412,2,2
814440,7,7
814510,4,4
814611,6,6
814650,2,2
814800,0,0
814837,9,9
814880,3,3
814904,1,1
814920,1,1
814931,1,1
814960,3,3
814991,0,0
8151310,1,1
815145,0,0
815148,2,2
815150,6,6
815330,0,0
815785,2,2
815795,5,5
815810,71,71
815837,2,2
815904,0,0
815931,1,1
815960,1,1
815991,1,1
816105,2,2
8161310,1,1
816260,83,83
816330,0,0
816410,2,2
816440,4,4
816470,4,4
816650,0,0
816785,3,3
816810,0,0
816850,2,2
816880POL,2,2
816931,2,2
816960,4,4
817285,34,34
817440,4,4
817640,3,3
817650POL,10,10
817811,1,1
817811POL,2,2
817871,0,0
817904,0,0
81795,20,20
81796,7,7
81797,7,7
818151,1,1
818440,2,2
818640,2,2
818810,4,4
818811POL,0,0
818837POL,5,5
818880,0,0
818960,0,0
819151,6,6
819412,0,0
819440,11,11
819904,3,3
82004,27,27
820150,2,2
82065,0,0
82066,35,35
820706,4,4
820810,2,2
820960,1,1
821150,4,4
821810,2,2
821960,2,2
8238,291,291
824150,1,1
825150,1,1
825151,1,1
829151,2,2
830150,4,4
83020,121,121
83021,1,1
83022,4,4
83037,346,346
83039,262,262
83040,209,209
83041,186,186
83268,3,3
83269,122,122
83501,0,0
83506,0,0
8350801,16,16
8350803,5,5
83510,0,0
83516,0,0
83520,64,64
8352001,30,30
83521,59,59
83523,200,200
83524,185,185
83529,94,94
8353501,17,17
83537,57,57
83551,4,4
83552,4,4
83553,1,1
83565,0,0
83566,1,1
83567,1,1
83573,2,2
83574,2,2
83575,202,202
83576,40,40
83577,0,0
83578,0,0
83581,0,0
83583,7,7
83584,4,4
83586,2,2
83587,19,19
83590,3,3
83605,1,1
8360801,19,19
8361001,138,138
83613,0,0
83620,1,1
83625,254,254
8362501,9,9
8362503,10,10
8362504,16,16
8362505,36,36
8362507,89,89
83628,0,0
83635,137,137
8363500,81,81
8363501,0,0
8363502,42,42
8363503,13,13
8363504,14,14
8363505,1,1
8363506,3,3
8363507,1,1
83636,70,70
83637,15,15
83638,25,25
83639,37,37
83641,22,22
83642,8,8
83643,43,43
83644,40,40
83645,47,47
83651,4,4
83652,2,2
83665,0,0
83666,14,14
83673,2,2
83674,2,2
83675,4,4
8367508,14,14
8367509,0,0
8367583,1,1
83676,3,3
83679109,0,0
83683,6,6
83684,5,5
83687,27,27
8369009,1,1
8369010,3,3
8369017,14,14
8369018,66,66
8369019,194,194
83701,0,0
83714,1,1
8372001,18,18
8372002,116,116
8372003,108,108
83721,26,26
83722,27,27
83723,17,17
83731,0,0
83751,4,4
83752,7,7
83755,5,5
83756,6,6
83765,3,3
83771,2,2
83772,34,34
83775,4,4
83777,0,0
83778,0,0
83782,1,1
83783,6,6
83784,2,2
83785,4,4
83786,2,2
83787,1,1
83788,5,5
83789,7,7
83790,4,4
83794,3,3
83795,64,64
83796,3,3
83797,18,18
83798,8,8
83799,9,9
83901,0,0
8392,433,433
83969,1,1
83970,0,0
83971,0,0
83973,30,30
83974,53,53
83976,4,4
83977,23,23
83978,23,23
840202,2,2
840574,116,116
840576,105,105
840606,8,8
841006,3,3
841174,8,8
841176,10,10
841218,2,2
841222,0,0
841802,10,10
841804,1,1
8432,349,349
844104,18,18
844172,16,16
844255,193,193
844285,383,383
844286ST,68,68
844287ST,13,13
844288ST,7,7
844289ST,11,11
844290ST,9,9
844291ST,2,2
844292ST,12,12
844293ST,3,3
844294ST,2,2
844295ST,5,5
844296ST,3,3
844515,20,20
844520,10,10
845104,27,27
845172,22,22
845189,38,38
845515,18,18
845520,11,11
846104,26,26
846189,20,20
847189,12,12
85008,1,1
85009,1,1
850101,2,2
850102,6,6
850211,1,1
850220,11,11
850240,1,1
85026,132,132
850471,0,0
850475,6,6
850480,1,1
850485,3,3
85052,1,1
850521,4,4
850596,1,1
850598,283,283
850640,2,2
85065,2,2
85073,3,3
85074,3,3
85075,5,5
85076,0,0
850790,5,5
850800,8,8
85081,34,34
85082,29,29
85083,344,344
850837,6,6
85084,532,532
85086,2,2
850880,5,5
850920,8,8
850930,3,3
850960,6,6
85098,14,14
85099,10,10
851600,8,8
851880,2,2
8598,162,162
86025,18,18
86066,0,0
8610,168,168
8614,0,0
8664,1608,1608
8670,0,0
87003,42,42
87022,22,22
87025,26,26
87027,11,11
87051,0,0
87052,0,0
87065,5,5
87066,61,61
87081,113,113
87082,582,582
87083,1,1
87098,7,7
87099,28,28
87100,47,47
871001,231,231
871002,51,51
87103,0,0
87104,0,0
87106,2,2
87109,1,1
871099,82,82
8711001,82,82
8711002,39,39
8711003,72,72
87111,4,4
87119,19,19
87120,24,24
8712001,52,52
8712002,6,6
8712060,58,58
8712061,63,63
8712062,61,61
8712063,31,31
8712064,27,27
87121,442,442
87122,63,63
87125,52,52
87126,49,49
87129,92,92
8713001,50,50
8713002,54,54
8713004,11,11
87133,3,3
87134,3,3
8713501,8,8
8713502,2,2
8713503,2,2
8713510,5,5
87137,36,36
87138,18,18
871380,0,0
87139,72,72
87140,43,43
87141,33,33
87142,26,26
87143,0,0
87144,1,1
87145,13,13
87146,7,7
87147,6,6
87148,7,7
87149,15,15
87150,7,7
87151,2,2
87152,0,0
87153,1,1
87154,3,3
87155,22,22
87156,18,18
87157,12,12
87158,16,16
87159,5,5
87160,6,6
87161,10,10
87162,4,4
87163,0,0
87164,0,0
87165,2,2
87166,2,2
87169,1,1
87170,0,0
87171ST,37,37
87172ST,37,37
87173ST,5,5
87174ST,2,2
8717503,2,2
8717504,2,2
87175ST,49,49
87176ST,16,16
87177ST,60,60
87178ST,16,16
87179,2,2
87180,2,2
87181,76,76
87183,4,4
87184,242,242
87185,919,919
87186,8,8
87187,32,32
87188,265,265
87189KIT,103,103
87191,0,0
87192,3,3
87193,20,20
87194,10,10
87195,31,31
87196,7,7
87197,28,28
87198,187,187
87199,97,97
8719900,97,97
8719901,75,75
8719903,9,9
871991,13,13
87201,1,1
87202,12,12
87203,2,2
87204,4,4
87207,17,17
87208,0,0
87210,0,0
8722001,24,24
8722002,4,4
87228,171,171
87240,32,32
87240KIT,73,73
87241KIT,153,153
87242KIT,47,47
87271,9,9
87272,7,7
87273,5,5
87274,21,21
87277,8,8
87278,5,5
87279,6,6
87280,4,4
87281,1,1
87282,0,0
87283,14,14
87301,0,0
87302,0,0
87303,1,1
87304,0,0
87310,1275,1275
87311,116,116
87312,76,76
87313,262,262
87314,168,168
87320,145,145
8732001,48,48
8732002,87,87
8732003,8,8
8732004,17,17
8732005,5,5
87321,21,21
87325,12,12
87329,74,74
87330,13,13
87335,41,41
87336,41,41
87337,12,12
87338,16,16
87339,116,116
87340,72,72
87351,6,6
87352,5,5
87360,62,62
87361,39,39
87362,37,37
87363,16,16
87375,0,0
8737505,0,0
8737509,2,2
8737510,3,3
8737511,5,5
8737512,4,4
87376,2,2
87383,17,17
87384,14,14
87385,3,3
87404,0,0
87405,79,79
87407,22,22
8740802,15,15
8740803,47,47
8742001,11,11
8742002,12,12
87451,77,77
87452,74,74
87473,6,6
87474,5,5
87475,16,16
87476,3,3
87477,33,33
87478,0,0
87479,1,1
87481,0,0
87482,1,1
87498,27,27
87499,14,14
8752500,88,88
8752501,19,19
8782,41,41
8784,3618,3618
8787501,1,1
8787502,1,1
88000,58,58
880001,36,36
880003,15,15
880006,369,369
8800060,182,182
880007,19,19
880008,60,60
880009,709,709
88001,0,0
880014,22,22
880016,13,13
880018,28,28
880019,2,2
88002,2,2
880020,20,20
880021,6,6
880027,27,27
88003,0,0
880034,62,62
880035,119,119
880036,87,87
880037,30,30
880038,13,13
880039,10,10
880045,99,99
880048,15,15
880049,51,51
88005,1,1
880051,11,11
880056,23,23
880058,206,206
880060,38,38
880061,7,7
880063,6,6
880064,11,11
880068,118,118
880070,9,9
880073,23,23
880076,63,63
88008,1,1
880080,9,9
880081,32,32
880085,122,122
880087,13,13
880095,82,82
880096,23,23
880103,1,1
880107,246,246
880109,15,15
880123,6,6
880133,36,36
88015,79,79
880153,18,18
880154,1,1
880166,10,10
880180,60,60
880200,333,333
880211,0,0
88022,0,0
880243,104,104
880276,31,31
88028,88,88
880338,34,34
88040,97,97
88051,2,2
880517,2,2
88052,2,2
88053,1,1
88054,0,0
88060,45,45
88065,1,1
88067,2,2
88068,3,3
88069,10,10
88070,4,4
88071,5,5
88072,5,5
88075,7,7
8807501,1,1
8807502,1,1
8807503,1,1
88076,22,22
880767,1,1
88077,53,53
88078,20,20
88079,158,158
88080,23,23
88081,4,4
88082,7,7
88083,0,0
88084,2,2
88085,19,19
88086,19,19
88088,16,16
88089,4,4
88097,26,26
88098,3,3
88099,5,5
8809900,308,308
88100,0,0
8814,20,20
881624,2,2
88165,1,1
88166,2,2
881732,4,4
88181,1,1
88183,0,0
88184,4,4
88185,8,8
883265505,25,25
883265993,3,3
883265994,4,4
88401,0,0
88451,0,0
88452,2,2
88481,0,0
88482,1,1
88483,2,2
88484,7,7
88501,0,0
88504,11,11
88506,0,0
88507,0,0
88508,0,0
8850801,22,22
8851001,27,27
88512,4,4
88513,1,1
88520,155,155
8852001,9,9
8852002,25,25
88521,46,46
88525,98,98
88526,66,66
88527,5,5
88528,42,42
88529,27,27
8853501,9,9
8853502,27,27
88537,25,25
88538,0,0
88551,42,42
88552,45,45
88575,10,10
88576,13,13
88580,4,4
88581,1,1
88582,7,7
88590,0,0
8859001,9,9
8859002,10,10
8859003,2,2
8859004,9,9
88597,5,5
88598,14,14
88599,202,202
8870,116,116
88795,576,576
888001,49,49
888002,95,95
888003,25,25
888004,109,109
888005,5,5
888006,21,21
888007,15,15
888008,59,59
888009,0,0
888010,28,28
888011,70,70
888012,13,13
888014,84,84
888015,31,31
888016,23,23
888017,33,33
888020,64,64
888021,50,50
888023,9,9
888024,0,0
888025,13,13
888026,5,5
888027,12,12
888029,15,15
888030,16,16
888031,12,12
888032,15,15
888033,17,17
888200,684,684
888201,484,484
888699,360,360
888700,4813,4813
888701,162,162
888702,191,191
8887020,338,338
888703,81,81
888704,45,45
888705,131,131
888706,294,294
8887060,431,431
888707,741,741
888708,50,50
888709,0,0
888710,25,25
888711,76,76
888712,227,227
888714,93,93
888715,35,35
888716,39,39
88874,28,28
88875,181,181
88876,983,983
888888,705,705
888889,307,307
88890,34,34
88891,92,92
889047730,12,12
889047731,251,251
88910175,101,101
889346,65,65
88950016,124,124
88950216,30,30
88950816,62,62
88955516,67,67
89003,9,9
89007,2,2
89010,1,1
89016,0,0
89021,35,35
890243,11,11
890251,6,6
890349,1,1
89036,0,0
89051,0,0
89052,2,2
890533,0,0
890545,1,1
8906,4245,4245
890629,0,0
89065,3,3
890809,12,12
89081,2,2
89082,2,2
89083,3,3
890850,0,0
890863,0,0
89090,20,20
890909,62,62
89091,178,178
890910,99,99
890911,31,31
890913,61,61
89092,4,4
89094,56,56
89097,15,15
89098,29,29
89099,22,22
89103,0,0
891100,36,36
891101,27,27
891102,8,8
891103,29,29
891104,18,18
891154,1,1
891230,3,3
891283,3,3
891728,0,0
891879,2,2
89190,20,20
89192,53,53
89194,6,6
89195,6,6
89196,14,14
89197,18,18
89198,110,110
89199,26,26
89200,1,1
89201,35,35
89202,47,47
89204,40,40
89205,10,10
89206,6,6
89207,28,28
89208,15,15
89209,40,40
89210,8,8
89211,6,6
89212,16,16
89213,12,12
89214,27,27
89215,11,11
89216,18,18
89217,16,16
89218,28,28
89219,32,32
89220,1,1
899255,3,3
899287,3,3
89994,4,4
89996,4,4
9002,14,14
900200,6,6
9004,48,48
9006,6,6
90071,1,1
90072,1,1
9009,128,128
9009011,0,0
9010,21,21
9012,14,14
9013,48,48
9014,59,59
901429,1,1
9015,1,1
9016,18,18
9017,33,33
9018,204,204
9019,32,32
9020,183,183
90203,1,1
9021,1082,1082
90211,2,2
90217,1,1
9022,22,22
9022001,5,5
90225,150,150
9023,27,27
9024,63,63
9025,6,6
90251,7,7
90252,2,2
90253,2,2
9026,76,76
90265,5,5
90269,6,6
9027,238,238
90270,12,12
90271,15,15
90272,4,4
90273,0,0
90275ST,17,17
90276ST,12,12
90277ST,7,7
90278ST,0,0
90279,1,1
9028,73,73
90280,2,2
90281,4,4
90283,2,2
90284,3,3
90286,0,0
90287,18,18
90288,19,19
9029,76,76
9029015,0,0
9029021,0,0
9029022,0,0
90293,9,9
90294,16,16
90295,2,2
90296,0,0
90297,6,6
90298,10,10
90299,62,62
9030,27,27
9031,3,3
9032,44,44
9033,165,165
9034,49,49
9035,43,43
9036,278,278
9037,50,50
9038,11,11
9039,35,35
9040,57,57
904072,1,1
9041,10,10
904133,1,1
904137,2,2
904158,1,1
904163,1,1
904188,4,4
904191,1,1
904212,4,4
904219,1,1
904223,9,9
904230,1,1
904233,1,1
904245,0,0
904256,1,1
904267,1,1
904271,0,0
904275,1,1
904288,1,1
904297,4,4
9043,33,33
904309,1,1
904317,1,1
904320,1,1
904323,1,1
904347,2,2
904358,1,1
904374,2,2
904375,3,3
904378,2,2
904381,1,1
904386,1,1
904388,3,3
904388KP,2,2
904392,1,1
904398,2,2
904401,1,1
904409,1,1
904417,4,4
904417KP,2,2
904431,4,4
904434,5,5
904434KP,0,0
904446,3,3
904447,6,6
904450,5,5
904452,0,0
904453,1,1
904459,4,4
904460,3,3
904461,1,1
904462,11,11
904462KP,2,2
904463,20,20
904463KP,11,11
904464,45,45
904464KP,6,6
904466,41,41
904466KP,37,37
904468,3,3
904470,2,2
904470KP,2,2
904475,2,2
904478,0,0
904481,4,4
904484,2,2
904487,51,51
904487KP,24,24
904489,5,5
904492,2,2
904498,30,30
904504,3,3
904509,10,10
904509KP,0,0
904512,0,0
904529,0,0
904545,111,111
904545KP,13,13
904546,41,41
904546KP,32,32
904549,1,1
904549KP,0,0
904592,3,3
904595,18,18
904595KP,4,4
904596,5,5
904596KP,0,0
9046,78,78
9048,100,100
904924,2,2
904951,5,5
904967,1,1
9050,84,84
905000,23,23
90501,0,0
9052,30,30
9053,22,22
9054,24,24
9055,103,103
9059,10,10
9060,9,9
9061,19,19
9062,7,7
9063,1,1
9064,8,8
9065,2,2
9066,10,10
9067,9,9
9068,26,26
9069,27,27
9072,16,16
9075,9,9
9076,14,14
9077,13,13
9078,18,18
9079,11,11
907991,2,2
9080,12,12
9081,16,16
9082,8,8
9083,32,32
9084,11,11
9085,14,14
9086,6,6
9087,25,25
9088,8,8
908991,6,6
9091,10,10
9093,39,39
9094,22,22
9095,10,10
9096,9,9
90960,9,9
9097,14,14
90970,19,19
9098,42,42
9099,9,9
9100,40,40
91001,3,3
9101,15,15
9103,16,16
9104,12,12
9105,36,36
91051,1,1
9106,12,12
91065,27,27
91099,3,3
911407,1,1
911408,5,5
911743,2,2
911766,1,1
913521,1,1
914133,3,3
914172,1,1
914257,1,1
914269,1,1
914291,2,2
914307,2,2
914316,3,3
914322,3,3
914324,3,3
914357,2,2
914381,2,2
914447,2,2
914447KP,0,0
914449,1,1
914450,0,0
914452,7,7
914453,0,0
914454,1,1
914560,5,5
914560KP,0,0
914597,3,3
92006,15,15
9202501,20,20
92026,4,4
92027,3,3
92028,2,2
92051,2,2
92065,8,8
92066,4,4
92081,1,1
92082,4,4
92083,4,4
92084,4,4
92085,2,2
92099,0,0
924318,1,1
924380,1,1
9290002502,1,1
9300002006,1,1
93007,1,1
9300801,20,20
93018,1,1
9302590,17,17
9302591,10,10
93049,44,44
93050,23,23
93051,1,1
93059,19,19
93063,2,2
93075,1,1
9307505,6,6
9307506,6,6
9307528,10,10
9307529,5,5
9307547,5,5
9307548,15,15
9307569,35,35
9307570,8,8
9307578,29,29
9307579,43,43
9307580,1,1
9307595,0,0
9307597,0,0
93076,2,2
9307616,4,4
9307617,14,14
9307631,6,6
9307632,8,8
93078,1,1
93079,12,12
93080,20,20
93081,2,2
93082,1,1
93083,1,1
93084,2,2
93085,14,14
93086,24,24
93093,1,1
93096,5,5
93097,8,8
93098,13,13
93099,4,4
93104,1,1
931831,1,1
9350000806,6,6
939260,1,1
940595,2,2
940851,0,0
944000,7,7
944318,0,0
945000,4,4
950300,1,1
950412,1,1
950537,2,2
950790,3,3
950899,2,2
951601,2,2
95204,7,7
954458,1,1
960000,12,12
96002,6,6
96003,0,0
960051,0,0
960070,11,11
96013,0,0
96014,0,0
96017,0,0
960170,1,1
960177,5,5
960178,9,9
960182,2,2
960183,1,1
960198,7,7
960199,8,8
96021,1,1
96022,1,1
96023,1,1
96025,41,41
96029,6,6
96051,9,9
96053,1,1
96054,1,1
960600,1,1
96065,44,44
96067,13,13
96068,9,9
96069,18,18
96070,5,5
96071,23,23
96072,10,10
96074,1,1
96080,0,0
96081,1,1
96082,2,2
96083,1,1
96084,1,1
96085,13,13
96086,19,19
96087,3,3
96088,6,6
96093,3,3
96094,4,4
96095,0,0
96096,1,1
96098,0,0
96099,26,26
961807,0,0
9630000806,7,7
9650002006,20,20
9650801,17,17
96575,17,17
96576,9,9
9660002006,35,35
9662501,12,12
9662502,23,23
9662503,33,33
9662504,15,15
9662505,17,17
9662506,10,10
9670002006,3,3
970001,182,182
970002,112,112
970003,45,45
970004,22,22
97001,21,21
97002,1,1
97004,0,0
9700803,83,83
970088,1,1
9701001,28,28
9701002,7,7
9701003,18,18
9701004,10,10
9701005,43,43
97013,0,0
97019,1,1
9702000,7,7
9702001,10,10
9702002,16,16
9702003,17,17
9702004,35,35
9702500,49,49
9702501,69,69
9702502,26,26
9702503,18,18
9702590,9,9
970396,4,4
97040,81,81
97040KIT,70,70
97041,65,65
97041KIT,49,49
97042,94,94
970500,66,66
970501,28,28
970502,30,30
970503,44,44
970504,8,8
970505,43,43
97051,5,5
97053,64,64
97054,65,65
97059,49,49
97060,73,73
97065,11,11
97066,11,11
97079,30,30
97080,22,22
97081,33,33
97082,30,30
97083,6,6
97084,8,8
97089,26,26
9709003,0,0
9709005,3,3
9709103,0,0
9709900,8,8
9709901,2,2
9709902,3,3
9709903,5,5
971001,164,164
971002,78,78
971003,85,85
971004,77,77
971005,56,56
971006,14,14
971007,34,34
971008,114,114
971009,40,40
971010,87,87
971011,59,59
971012,63,63
971013,47,47
971014,36,36
971015,33,33
971016,481,481
971018,19,19
971019,13,13
971020,17,17
971021,10,10
971022,21,21
971023,12,12
971025,24,24
971026,35,35
971027,22,22
971028,4,4
971031,20,20
971032,9,9
971033,34,34
971034,21,21
971035,20,20
971036,20,20
971037,88,88
971038,64,64
971039,53,53
971040,47,47
971043,32,32
971044,49,49
971099,15,15
9712501,8,8
9712502,79,79
971630,3,3
97166,8,8
97171,6,6
97172,20,20
97175,32,32
97176,13,13
97177,8,8
97178,9,9
97199,46,46
972100,41,41
972101,31,31
972105,27,27
972106,9,9
972107,54,54
972108,129,129
972109,4,4
972110,11,11
972111,14,14
972112,20,20
972113,18,18
9729005,5,5
9729006,4,4
97571,2,2
97575,10,10
97576,13,13
97990,23,23
97991,40,40
97992,44,44
97995,12,12
97996,14,14
97997,74,74
97998,7,7
97999,76,76
98001,0,0
9802001,7,7
980787,0,0
98081,14,14
98082,7,7
98097,2,2
98099,18,18
981395,0,0
98199,3,3
982197,3,3
98273,6,6
98274,9,9
98275,3,3
98276,4,4
9832590,32,32
9832591,19,19
98351,0,0
9850801,61,61
9850802,18,18
9852501,0,0
98572,1,1
98573,31,31
98574,16,16
98575,1,1
98576,1,1
98577,2,2
98578,2,2
98580,2,2
98581,0,0
98582,2,2
98598,5,5
98599,1,1
98676,1,1
98777,14,14
98778,38,38
98975,2,2
98976,1,1
98978,2,2
9900,21,21
9901,42,42
9901001,8,8
9901002,9,9
9902,11,11
9902501,17,17
9902502,26,26
9902503,12,12
99027,52,52
99028,19,19
99029,49,49
99030,38,38
9904,15,15
99040,74,74
99041,39,39
99042,29,29
99043,7,7
99044,14,14
99045,13,13
9905,7,7
99050,4,4
99054,2,2
9906,9,9
99060,8,8
99061,38,38
9907,44,44
99074,1,1
99075,1,1
9907509,6,6
9907510,7,7
9907523,5,5
9907524,3,3
99076,15,15
99077,18,18
99078,10,10
99081,1,1
99082,1,1
9909,9,9
99096,13,13
99097,7,7
99098,0,0
99099,2,2
9910,38,38
99108,0,0
9911,55,55
99114,0,0
99117,0,0
9912,8,8
99122,0,0
99128,0,0
9913,2,2
9914,30,30
9915,15,15
9916,7,7
99175,27,27
99176,13,13
99177,19,19
99178,4,4
9918,16,16
99182,0,0
991904,1,1
9920,4,4
9921,9,9
9922,3,3
9925,16,16
9926,6,6
99274,0,0
99275,39,39
99276,24,24
9928,8,8
99297,33,33
99298,32,32
99299,54,54
9940,17,17
9941,5,5
99515,0,0
9952001,9,9
9952003,5,5
9953599,8,8
9955001,1,1
9955002,1,1
99578,1,1
99596,5,5
99598,5,5
9960,60,60
99606,1,1
99609,1,1
9961,94,94
9961001,9,9
9962,3,3
9964,175,175
9965,222,222
99653,2,2
99654,2,2
9966,205,205
99677,1,1
99678,1,1
9968,92,92
99695,15,15
99697,3,3
99699,1,1
9969900,88,88
9969901,60,60
9982,2,2
9983,9,9
9985,5,5
9986,2,2
9987,9,9
999001,43,43
999002,344,344
999003,42,42
999004,40,40
999006,18,18
999007,0,0
999008,39,39
999009,24,24
99901,1609,1609
999010,2,2
999012,36,36
999013,1,1
999014,2,2
999016,1,1
999017,7,7
99902,35,35
999020,13,13
999025,16,16
999026,12,12
999027,18,18
999028,4,4
999029,14,14
999030,19,19
99907,221,221
99908,69,69
99909,47,47
9991,12,12
99910,10,10
999100,298,298
999101,11,11
