ID_Product,Quantity,Quantity_Fourniss_After_Cumule,(2) Main Warehouse
01606300,0,0,0
01618534,0,0,0
016213152514GL,10,10,10
016213162514,10,10,10
016213181514GL,10,10,10
016213182514GL,10,10,10
016213212514,0,0,0
016213212514RP,1,1,1
016213402514GL,0,0,0
016213452514,8,8,8
016213462514,0,0,0
016213511524,10,10,10
016253131514,2,2,2
016253141514,10,10,10
016253141524,0,0,0
016253142514,10,10,10
016253142524,0,0,0
016253172514,10,10,10
016293582514,0,0,0
016303121514,0,0,0
016303122514,0,0,0
01633900,10,10,10
01633900LED,10,10,10
01633905,10,10,10
01653875,10,10,10
016538752,10,10,10
01653875RHD,9,9,9
01653876,10,10,10
016538762,10,10,10
01653876RHD,1,1,1
01653900,10,10,10
01653900BH,10,10,10
01653900LED,10,10,10
01653905,10,10,10
01656861,10,10,10
01656861S,10,10,10
01656862,10,10,10
01656862S,6,6,6
01656900,10,10,10
01656900BH,10,10,10
01656900LED,10,10,10
01656905,10,10,10
01663123,0,0,0
0170130002,0,0,0
0170130003,0,0,0
0170130005,0,0,0
0170140001,0,0,0
0170140002,0,0,0
0170140003,0,0,0
0170140005,0,0,0
0170140007,10,10,10
0170140013,2,2,2
0170140019,0,0,0
0170140020,8,8,8
0170140021,10,10,10
0170150001B,10,10,10
0170150002,6,6,6
0170150005,10,10,10
0170150015B,1,1,1
0170150019B,0,0,0
0170150023B,0,0,0
0170150024B,10,10,10
0170150025,7,7,7
0170160005,6,6,6
0170160007,10,10,10
0170160008,10,10,10
0170160011,6,6,6
0170160012,8,8,8
0170160013,10,10,10
0170160015,10,10,10
0170160016,10,10,10
0170160018,10,10,10
0170160019,10,10,10
0170160020,10,10,10
0170160021,10,10,10
0170160023,6,6,6
0170160025,7,7,7
0170160026,0,0,0
0170160027,10,10,10
0170160028,6,6,6
0170160029,10,10,10
0170160030,10,10,10
0170160031,6,6,6
0170160032,3,3,3
0170160033,10,10,10
0170160034,10,10,10
0170160036,10,10,10
0170160038,2,2,2
0170160040,10,10,10
0170160041,10,10,10
0170160042,0,0,0
0170160043,8,8,8
0170160044,10,10,10
0170160045,10,10,10
0170160046,6,6,6
0170160047,9,9,9
0170160048,0,0,0
0170160049,9,9,9
0170160050,10,10,10
0170160051,10,10,10
0170160052,0,0,0
0170160053,0,0,0
0170160055,0,0,0
0170160056,0,0,0
0170160057,0,0,0
0170170001,0,0,0
0170170002,1,1,1
0170170003,10,10,10
0170170005,0,0,0
0170170006,10,10,10
0170170010,0,0,0
0170170013,4,4,4
0170170015,10,10,10
0170170016,4,4,4
0170170017,10,10,10
0170170018,10,10,10
0170170019,10,10,10
0170170020,10,10,10
0170170021,10,10,10
0170170022,1,1,1
0170170027,10,10,10
0170170029,10,10,10
0170170031,10,10,10
0170170032,0,0,0
0170170033,10,10,10
0170170036,10,10,10
0170170038,10,10,10
0170170039,0,0,0
0170170040,10,10,10
0170170045,10,10,10
0170170046,0,0,0
0170170047,8,8,8
0170170048,7,7,7
0170170049,10,10,10
0170170049B,0,0,0
0170170050,10,10,10
0170170051,0,0,0
0170170052,9,9,9
0170170055,1,1,1
0170170056B,5,5,5
0170170059,10,10,10
0170170060,10,10,10
0170170061,4,4,4
0170170062,10,10,10
0170170063,9,9,9
0170170064,10,10,10
0170170065,10,10,10
0170170066,5,5,5
0170170067,10,10,10
0170170068,10,10,10
0170170069,10,10,10
0170170070,10,10,10
0170180001,10,10,10
0170180002,0,0,0
0170180003,0,0,0
0170180006,6,6,6
0170180007,3,3,3
0170180009,10,10,10
0170180011,10,10,10
0170180013,9,9,9
0170180014,10,10,10
0170180015,2,2,2
0170180016,8,8,8
0170180017,10,10,10
0170180018,10,10,10
0170180019,6,6,6
0170180020,10,10,10
0170180021,10,10,10
0170180022,8,8,8
0170180023,9,9,9
0170180024,10,10,10
0170180025,8,8,8
0170180026,10,10,10
0170180027,2,2,2
0170180028,9,9,9
0170180029,0,0,0
0170180030,0,0,0
0170180031,0,0,0
0170180032,0,0,0
0170220001,10,10,10
0170220002,10,10,10
0170220003,3,3,3
0170220006,10,10,10
0170220007,0,0,0
0170220008,10,10,10
0170220009,8,8,8
0170220010,10,10,10
0170220011,10,10,10
0170220012,0,0,0
0170250001,10,10,10
0170250002,10,10,10
0170250003,10,10,10
0170250004,9,9,9
0170250005,0,0,0
0170250006,0,0,0
0170250007,10,10,10
0170250008,10,10,10
0170250009,10,10,10
0170250010,10,10,10
0170250011,10,10,10
0170250012,0,0,0
0170250013,0,0,0
0170250014,10,10,10
0170250015,10,10,10
0170250016,0,0,0
0170250017,10,10,10
0170250018,6,6,6
0170250020,10,10,10
0170250022,10,10,10
0170250023,10,10,10
0170250026,10,10,10
0170250027,10,10,10
0170250029,0,0,0
0170250030,10,10,10
0170250031,10,10,10
0170250032,0,0,0
0170250033,0,0,0
0170250034,0,0,0
0170250035,0,0,0
0170250036,0,0,0
0170250037,0,0,0
0170250038,0,0,0
017026001,10,10,10
017026002,10,10,10
017026003,10,10,10
017026004,10,10,10
017026006,10,10,10
017026007,10,10,10
017026009,10,10,10
017026010,10,10,10
017026011,7,7,7
017026012,10,10,10
017026013,10,10,10
017026014,6,6,6
017026016,10,10,10
017027001,10,10,10
017027002,10,10,10
017027003,10,10,10
017027004,10,10,10
017027005,10,10,10
017028001,10,10,10
017028002,10,10,10
017028003,10,10,10
017028004,10,10,10
017028005,10,10,10
017028006,10,10,10
017028007,10,10,10
017028008,10,10,10
017028009,10,10,10
017028010,10,10,10
017028011,10,10,10
017028013,10,10,10
017028014,2,2,2
017028015,10,10,10
017028016,10,10,10
017028017,0,0,0
017028018,10,10,10
017028019,10,10,10
017028020,10,10,10
017028021,10,10,10
01712211,0,0,0
01712212,0,0,0
01712451,10,10,10
01712452,10,10,10
01712840,10,10,10
01712840S,10,10,10
01712843,10,10,10
01712900,10,10,10
01712900LED,10,10,10
01712905,10,10,10
01713541,10,10,10
01713542,7,7,7
01713543,10,10,10
01713544,10,10,10
01713545,10,10,10
01713546,10,10,10
01713547,10,10,10
01713861,10,10,10
01713862,10,10,10
01713863,10,10,10
01713864,10,10,10
01713870,10,10,10
01713870S,9,9,9
01713900,10,10,10
01713905,10,10,10
01713905LED,10,10,10
01717880,10,10,10
01719900,10,10,10
01719900LED,10,10,10
01719905,10,10,10
017213141514GL,10,10,10
017213142514GL,0,0,0
017213161514GL,0,0,0
017213162514GL,10,10,10
017213201524,0,0,0
017213202524,10,10,10
017213281514,0,0,0
017213282514,0,0,0
017213282524,1,1,1
017213432514GL,10,10,10
017213441514GL,10,10,10
017213511524GL,10,10,10
017213512524GL,7,7,7
017213521514GL,8,8,8
017213522514GL,0,0,0
017213701514,4,4,4
01725900,10,10,10
01725900LED,10,10,10
01725905,10,10,10
017253141514,10,10,10
017253252514,10,10,10
01727900,10,10,10
01727905,10,10,10
01727905LED,10,10,10
01728900,10,10,10
01728900LED,10,10,10
01728905,10,10,10
01729875,10,10,10
01729876,10,10,10
01730861,10,10,10
01730862,10,10,10
01730863,10,10,10
01730864,10,10,10
01730900,10,10,10
01733211,0,0,0
01733212,0,0,0
01733900,10,10,10
01733900LED,10,10,10
01733905,10,10,10
01735875,10,10,10
01735876,10,10,10
01741841,7,7,7
01741841S,7,7,7
01741842,10,10,10
01741842S,8,8,8
01741843,10,10,10
01741844,10,10,10
01741870,10,10,10
01741870S,10,10,10
01741875,10,10,10
01741875S,9,9,9
01741890,10,10,10
01741900,10,10,10
01741905,10,10,10
01741905LED,10,10,10
01742870,10,10,10
01753381,10,10,10
01753382,10,10,10
01760875,10,10,10
01760875RHD,10,10,10
01760876,10,10,10
01760876RHD,10,10,10
01764861,10,10,10
01764861S,10,10,10
01764862,10,10,10
01764862S,5,5,5
01767861,10,10,10
01767861S,10,10,10
01767862,10,10,10
01767862S,10,10,10
01769870,10,10,10
01769870S,10,10,10
01770861,10,10,10
01770861S,10,10,10
01770862,10,10,10
01770862S,10,10,10
01770863,10,10,10
01770864,10,10,10
01770865,10,10,10
01770866,10,10,10
01770870,10,10,10
01770870S,3,3,3
01770871,10,10,10
01770871S,10,10,10
01770872,10,10,10
01770872S,10,10,10
01770875,10,10,10
01770876,10,10,10
01770881,10,10,10
01770882,10,10,10
01771861,8,8,8
01771861S,10,10,10
01771862,10,10,10
01771862S,10,10,10
01771875,10,10,10
01771875RHD,10,10,10
01771876,10,10,10
01771876RHD,10,10,10
01772861,10,10,10
01772861S,8,8,8
01772862,10,10,10
01772862S,8,8,8
0180140007,4,4,4
0180160002,2,2,2
0180160003,0,0,0
0180160004,10,10,10
0180160005,10,10,10
0180160006,10,10,10
0180160007,10,10,10
0180160009,6,6,6
0180160010,10,10,10
0180160011,10,10,10
0180160012,3,3,3
0180160014,10,10,10
0180160015,10,10,10
0180160018,10,10,10
0180160019,10,10,10
0180160020,10,10,10
0180160022,10,10,10
0180160023,3,3,3
0180160025,10,10,10
0180160026,0,0,0
0180160027,10,10,10
0180160028,10,10,10
0180160030,5,5,5
0180160031,10,10,10
0180160032,0,0,0
0180160033,10,10,10
0180160034,10,10,10
0180160035,9,9,9
0180160036,10,10,10
0180160037,10,10,10
0180160038,0,0,0
0180160039,7,7,7
0180160040,0,0,0
0180160041,0,0,0
0180160042,0,0,0
0180170001,10,10,10
0180170010B,0,0,0
0180170011,2,2,2
0180170018,10,10,10
0180170019,4,4,4
0180180001,10,10,10
0180180002,0,0,0
0180180003,3,3,3
0180180004,0,0,0
0180180005,0,0,0
0180180006,0,0,0
0180220001,10,10,10
0180220002,10,10,10
0180220003,0,0,0
0180220004,0,0,0
0180250001,10,10,10
0180250002,5,5,5
0180250003,0,0,0
018027001,10,10,10
018028001,6,6,6
01811861,10,10,10
01811861S,8,8,8
01811862,10,10,10
01811862S,10,10,10
01812861,10,10,10
01812861D,6,6,6
01812861SD,5,5,5
01812862,10,10,10
01812862D,8,8,8
01812862SD,0,0,0
01812865,10,10,10
01812866,10,10,10
018213101514GL,0,0,0
018213212514GL,0,0,0
0190140002,9,9,9
0190140005,3,3,3
0190150001B,10,10,10
0190150004B,10,10,10
0190150005B,10,10,10
0190150006B,0,0,0
0190150007B,0,0,0
0190150008,10,10,10
0190160001,8,8,8
0190160004,10,10,10
0190160005,10,10,10
0190160009,10,10,10
0190160010,10,10,10
0190160012,10,10,10
0190160013,10,10,10
0190160014,8,8,8
0190160016,3,3,3
0190160017,3,3,3
0190160019,10,10,10
0190160020,0,0,0
0190160021,10,10,10
0190160022,10,10,10
0190160023,10,10,10
0190160024,5,5,5
0190160025,8,8,8
0190160026,4,4,4
0190160027,10,10,10
0190160028,10,10,10
0190160029,2,2,2
0190160030,10,10,10
0190160032,10,10,10
0190160034,10,10,10
0190160035,10,10,10
0190160036,10,10,10
0190160037,10,10,10
0190160040,10,10,10
0190160041,10,10,10
0190160042,10,10,10
0190160043,8,8,8
0190160044,10,10,10
0190160045,10,10,10
0190160046,10,10,10
0190160047,4,4,4
0190160048,0,0,0
0190160049,10,10,10
0190160050,10,10,10
0190160051,10,10,10
0190160052,10,10,10
0190160053,0,0,0
0190160054,10,10,10
0190160055,10,10,10
0190160056,0,0,0
0190160057,10,10,10
0190160058,10,10,10
0190160059,5,5,5
0190160060,3,3,3
0190160061,5,5,5
0190160062,0,0,0
0190160063,0,0,0
0190160064,0,0,0
0190160065,0,0,0
0190160066,0,0,0
0190160067,0,0,0
0190160068,0,0,0
0190170005,10,10,10
0190170007,6,6,6
0190170011,0,0,0
0190170015RP,1,1,1
0190170016,0,0,0
0190170017,8,8,8
0190170019B,10,10,10
0190170020B,10,10,10
0190170021B,10,10,10
0190170022B,2,2,2
0190170023B,8,8,8
0190170024B,9,9,9
0190170025B,10,10,10
0190170028B,0,0,0
0190170030B,1,1,1
0190170031B,0,0,0
0190170032,7,7,7
0190170032B,0,0,0
0190170035,5,5,5
0190170036,7,7,7
0190170039,10,10,10
0190170040,10,10,10
0190170041,10,10,10
0190170042,10,10,10
0190170043,5,5,5
0190170044,10,10,10
0190170045,10,10,10
0190170047,9,9,9
0190170048,0,0,0
0190170049,7,7,7
0190170050,0,0,0
0190170051,10,10,10
0190170052,9,9,9
0190170053,10,10,10
0190170054,10,10,10
0190180002,0,0,0
0190180003,0,0,0
0190180004,10,10,10
0190180005,0,0,0
0190180006,0,0,0
0190180007,10,10,10
0190180008,10,10,10
0190180009,10,10,10
0190180010,0,0,0
0190180011,0,0,0
0190220001,0,0,0
0190220002,10,10,10
0190220004,0,0,0
0190250001,10,10,10
0190250002,0,0,0
019213192524,10,10,10
019243380514,10,10,10
019253191514,10,10,10
019293151514,0,0,0
019293152514,0,0,0
019303231514,4,4,4
019303232514,3,3,3
01945201,0,0,0
01946861,10,10,10
01946861S,10,10,10
01946862,10,10,10
01946862S,10,10,10
01949861,10,10,10
01949862,10,10,10
0201G01,0,0,0
0201G0101,1,1,1
0201G02,0,0,0
0201G03,0,0,0
0201G04,0,0,0
0201G05,0,0,0
0201G06,10,10,10
0201G0801,10,10,10
0201G1001,3,3,3
0201G1101,10,10,10
0201G1201,7,7,7
0201M01,0,0,0
0201M02,0,0,0
0201M03,0,0,0
0201M04,0,0,0
0202M01,0,0,0
0202M02,0,0,0
0202M03,0,0,0
0202M04,0,0,0
0204C01,0,0,0
0204C02,0,0,0
0204G01,10,10,10
0204G02,10,10,10
0204G03,4,4,4
0204G04,10,10,10
0204G05,10,10,10
0204G06,0,0,0
0204M01,10,10,10
0205M01,0,0,0
0205M03,0,0,0
0205M04,0,0,0
0206M01,0,0,0
0206M03,0,0,0
0206M04,0,0,0
0207C01,0,0,0
0207C02,0,0,0
0207G01,0,0,0
0207G02,10,10,10
0207G03,0,0,0
0207G04,0,0,0
0208M01,10,10,10
0208M04,0,0,0
0209M01,10,10,10
0209M02,10,10,10
0209M03,7,7,7
0210C01,0,0,0
0210C02,1,1,1
0210G01,10,10,10
0210G02,10,10,10
0211M03,8,8,8
0211M04,0,0,0
0212M03,0,0,0
0212M04,0,0,0
0212M05,10,10,10
0212M06,0,0,0
0212M07,10,10,10
0212M08,10,10,10
0213C01,0,0,0
0213C02,10,10,10
0213G01,10,10,10
0213G02,10,10,10
0214M01,10,10,10
0214M03,0,0,0
0214M04,0,0,0
0214M05,3,3,3
0215G06,0,0,0
0215M01,10,10,10
0215M02,9,9,9
0215M04,0,0,0
0216M02,7,7,7
0216M03,0,0,0
0216M04,2,2,2
0216M08,1,1,1
0217G02,10,10,10
0217G03,10,10,10
0217M01,0,0,0
0217M03,0,0,0
0217M05,0,0,0
0217M06,0,0,0
0217M07,0,0,0
0217M08,0,0,0
0217M09,0,0,0
0217M10,10,10,10
0217S03,0,0,0
0217S04,0,0,0
0218C01,10,10,10
0218M01,0,0,0
0218M02,0,0,0
0218M03,0,0,0
0219M01,0,0,0
0219M02,0,0,0
0219M03,0,0,0
0219M04,3,3,3
0219M05,0,0,0
0220150001,8,8,8
0220150003B,10,10,10
0220160002,0,0,0
0220160006,3,3,3
0220160008,10,10,10
0220170001,10,10,10
0220170002,0,0,0
0220170003,10,10,10
0220170006,10,10,10
0220170007,0,0,0
0220170009B,6,6,6
0220170010B,7,7,7
0220180001,10,10,10
0220180002,10,10,10
0220180003,0,0,0
0220250001,0,0,0
0220250002,0,0,0
02203861,0,0,0
02203862,10,10,10
02203863,10,10,10
02203864,10,10,10
02203865,10,10,10
02203866,10,10,10
02203880,10,10,10
02204861,10,10,10
02204861S,10,10,10
02204862,10,10,10
02204862S,10,10,10
02204870,10,10,10
02204871,8,8,8
022213131515,10,10,10
022243122515,10,10,10
022253111514,0,0,0
022253111514RP,1,1,1
022253112514,0,0,0
022253141514,10,10,10
022253162515,1,1,1
022293112514,0,0,0
022293131514,0,0,0
022293131514RP,0,0,0
022293181524,0,0,0
022303121515,10,10,10
022303122515,10,10,10
022303150515,10,10,10
0220C01,0,0,0
0220C02,0,0,0
0220G01,0,0,0
0220G02,0,0,0
0220M01,0,0,0
0220M01K,0,0,0
0220M03,5,5,5
0220M04,2,2,2
0220M05,0,0,0
0220M06,0,0,0
0220M08,0,0,0
0221M04,0,0,0
0222M03,1,1,1
0222M04,2,2,2
0222M06,0,0,0
0222M08,0,0,0
0222M13,1,1,1
0222M15,0,0,0
0222M17,5,5,5
0224M01,0,0,0
0224M02,0,0,0
0224M03,2,2,2
0224M04,8,8,8
0224M05,4,4,4
0224M06,8,8,8
0226G01,10,10,10
0226G02,10,10,10
0227G01,0,0,0
0227G02,0,0,0
0228G01,10,10,10
0228G02,10,10,10
0229G01,10,10,10
0229G02,0,0,0
0229G12,10,10,10
0229M07,0,0,0
0229M08,0,0,0
0229M15,0,0,0
0229M16,0,0,0
0230130001,6,6,6
0230140001,3,3,3
0230140002,9,9,9
0230140003,10,10,10
0230140004,2,2,2
0230160002,3,3,3
0230160003,4,4,4
0230160005,10,10,10
0230160007,10,10,10
0230160009,10,10,10
0230160010,10,10,10
0230160012,10,10,10
0230160013,10,10,10
0230160014,10,10,10
0230160015,0,0,0
0230160016,0,0,0
0230160017,0,0,0
0230160018,0,0,0
0230160019,0,0,0
0230160020,0,0,0
0230170001,0,0,0
0230170002,4,4,4
0230170003,10,10,10
0230170005,0,0,0
0230180001,0,0,0
0230250001,0,0,0
02310875,0,0,0
02310876,10,10,10
0231C01,0,0,0
0231C02,10,10,10
0231C03,0,0,0
0231C04,0,0,0
0231G03,10,10,10
0231G05,10,10,10
0232C01,0,0,0
0232C02,0,0,0
0232C03,0,0,0
0232C04,0,0,0
0232G01,10,10,10
0232G02,0,0,0
0232G04,0,0,0
0232M01,0,0,0
0237M01,0,0,0
0237M02,5,5,5
0237M03,1,1,1
0237M04,8,8,8
0237M05,9,9,9
0237M06,6,6,6
0237M07,0,0,0
0237M08,10,10,10
0240130002,10,10,10
0240150003,0,0,0
0240150008B,6,6,6
0240160002,10,10,10
0240160003,6,6,6
0240160004,10,10,10
0240160005,0,0,0
0240160006,6,6,6
0240160007,0,0,0
0240160008,10,10,10
0240160010,0,0,0
0240160012,10,10,10
0240160014,10,10,10
0240160015,10,10,10
0240160016,10,10,10
0240160017,10,10,10
0240160019,0,0,0
0240160021,2,2,2
0240160022,10,10,10
0240160023,9,9,9
0240160024,9,9,9
0240160025,0,0,0
0240160026,0,0,0
0240160027,0,0,0
0240160028,0,0,0
0240160029,0,0,0
0240160030,0,0,0
0240170001B,10,10,10
0240170002,1,1,1
0240170011,5,5,5
0240170012,10,10,10
0240170014,10,10,10
0240180001,0,0,0
0240180002,0,0,0
0240180003,10,10,10
0240180004,0,0,0
0240180005,0,0,0
0240220001,6,6,6
0240220002,10,10,10
024213101514GL,1,1,1
024213102514GL,5,5,5
024213131514,8,8,8
024213132514,10,10,10
02431620,0,0,0
026026001,10,10,10
026026002,10,10,10
026026003,10,10,10
026026004,10,10,10
0270130001,10,10,10
0270140001,6,6,6
0270150001,6,6,6
0270160002,0,0,0
0270160003,9,9,9
0270160004,0,0,0
0270160005,10,10,10
0270160008,5,5,5
0270160009,0,0,0
0270160011,10,10,10
0270170001B,4,4,4
0270170004,4,4,4
0270170005,0,0,0
0270180001,0,0,0
0270180002,0,0,0
0270180003,0,0,0
0270180004,0,0,0
0270180005,0,0,0
0270220001,0,0,0
0270250001,10,10,10
0270250002,10,10,10
0270250006,10,10,10
0270250007,10,10,10
0270250008,10,10,10
0270250009,8,8,8
0270250010,0,0,0
027026001,10,10,10
027026002,10,10,10
027026003,10,10,10
027026004,10,10,10
027026005,10,10,10
027028001,10,10,10
0280160005,10,10,10
029253520525,10,10,10
029303111515RP,1,1,1
0300160001,10,10,10
0300160006,1,1,1
0300160007,10,10,10
0300160010,10,10,10
0300160011,0,0,0
0300160012,0,0,0
0300160013,10,10,10
0300160014,10,10,10
0300160016,0,0,0
0300160017,10,10,10
0300160018,8,8,8
0300160019,6,6,6
0300160020,0,0,0
0300160025,5,5,5
0300160026,10,10,10
0300160027,0,0,0
0300160028,10,10,10
0300160029,5,5,5
0300160030,10,10,10
0300160031,10,10,10
0300170002,10,10,10
0300170004,5,5,5
0300170006,10,10,10
0300170011,7,7,7
0300170014B,1,1,1
0300170021,8,8,8
0300180001,10,10,10
0300180001RP,1,1,1
0300180002,10,10,10
0300180003,10,10,10
0300220001,10,10,10
030026001,1,1,1
030027001,10,10,10
030027002,10,10,10
030028001,10,10,10
030028002,10,10,10
03011452,0,0,0
030213251514GL,0,0,0
030213252514GL,0,0,0
030213381524GL,0,0,0
030213382514GL,0,0,0
030213441514,6,6,6
030213461514GL,5,5,5
030213462514GL,0,0,0
030253262514,1,1,1
030253401514,10,10,10
030253402514,10,10,10
030253461514,10,10,10
030253502514,4,4,4
030253571514,10,10,10
030253572514,10,10,10
030253591514,10,10,10
030293591514,4,4,4
03201870,10,10,10
03201870RED,10,10,10
03201870S,10,10,10
0320140001,0,0,0
0320140002,10,10,10
0320140003,0,0,0
0320160001,10,10,10
0320160002,10,10,10
0320160003,10,10,10
0320160004,3,3,3
0320170005,10,10,10
0320170006,7,7,7
0320170007,10,10,10
0320180001,10,10,10
0320180002,10,10,10
0320180003,0,0,0
0320220001,3,3,3
0320250001,10,10,10
0320250003,0,0,0
032026001,10,10,10
032027001,10,10,10
032213121514GL,0,0,0
032213122514GL,0,0,0
032213192514,0,0,0
0330130002,10,10,10
0330160001,10,10,10
0330160003,0,0,0
0330160005,10,10,10
0330160007,0,0,0
0330160008,10,10,10
0330160010,10,10,10
0330160011,10,10,10
0330160012,10,10,10
0330160013,10,10,10
0330160014,10,10,10
0330160015,10,10,10
0330160016,10,10,10
0330160017,10,10,10
0330160018,9,9,9
0330160020,9,9,9
0330160022,0,0,0
0330170003,0,0,0
0330170003B,0,0,0
0330170004,0,0,0
0330170004B,0,0,0
0330170014B,0,0,0
0330170016B,8,8,8
0330170020,7,7,7
0330170022B,8,8,8
0330170023B,0,0,0
0330170024B,9,9,9
0330170030,10,10,10
0330170031,10,10,10
0330170032,0,0,0
0330180001,0,0,0
0330180002,0,0,0
0330180003,0,0,0
0330180004,0,0,0
0330180005,0,0,0
0330180006,0,0,0
0330180007,0,0,0
0330180008,0,0,0
0330180009,0,0,0
0330180010,0,0,0
0330180011,0,0,0
0330250001,6,6,6
0330250002,10,10,10
033213421514GL,10,10,10
033213422514GL,0,0,0
033213431514GL,10,10,10
033213432514GL,10,10,10
0350130001,10,10,10
0350140003,0,0,0
0350140004,10,10,10
0350140005,10,10,10
0350150001B,3,3,3
0350160002,0,0,0
0350160006,10,10,10
0350160009,10,10,10
0350160020,10,10,10
0350160022,4,4,4
0350160023,10,10,10
0350160024,10,10,10
0350160025,5,5,5
0350160027,0,0,0
0350160028,10,10,10
0350160030,3,3,3
0350160031,10,10,10
0350160031A,5,5,5
0350160033,10,10,10
0350160035,7,7,7
0350160037,10,10,10
0350160038,10,10,10
0350160039,10,10,10
0350160040,8,8,8
0350160041,0,0,0
0350160042,10,10,10
0350160043,10,10,10
0350160044,10,10,10
0350160045,0,0,0
0350160046,0,0,0
0350160047,10,10,10
0350160048,10,10,10
0350160049,0,0,0
0350160050,0,0,0
0350170003B,0,0,0
0350170006,10,10,10
0350170007,10,10,10
0350170013B,9,9,9
0350170015,10,10,10
0350170021,0,0,0
0350170025B,10,10,10
0350170026B,8,8,8
0350170028B,5,5,5
0350170029,0,0,0
0350170029B,9,9,9
0350170030B,0,0,0
0350170034,10,10,10
0350170036,1,1,1
0350180001,10,10,10
0350180002,10,10,10
0350180003,4,4,4
0350180004,10,10,10
0350180005,4,4,4
0350180006,6,6,6
0350180007,0,0,0
0350180008,0,0,0
0350180009,0,0,0
0350180010,0,0,0
0350180011,7,7,7
0350180012,4,4,4
0350180013,10,10,10
0350180014,10,10,10
0350180015,0,0,0
0350180016,0,0,0
0350220001,10,10,10
0350220002,10,10,10
0350220003,0,0,0
0350220004,0,0,0
0350250001,10,10,10
0350250002,10,10,10
0350250003,10,10,10
0350250004,9,9,9
0350250005,10,10,10
0350250006,0,0,0
0350250008,0,0,0
035026001,10,10,10
035213602514,1,1,1
035213691514GL,10,10,10
035213692514GL,10,10,10
035213741514,0,0,0
035213742514,0,0,0
035213851514GL,10,10,10
035213852514GL,10,10,10
035253692514,3,3,3
03528870,10,10,10
03528870S,3,3,3
03528873,10,10,10
03528900,10,10,10
03528905,10,10,10
03528905LED,10,10,10
0370140001,10,10,10
0370140009,0,0,0
0370140013,10,10,10
0370140016,0,0,0
0370140017,3,3,3
0370140019,10,10,10
0370140021,0,0,0
0370140022,10,10,10
0370140024,10,10,10
0370140025,0,0,0
0370140026,2,2,2
0370140028,0,0,0
0370150001RP,1,1,1
0370150002,10,10,10
0370150003,10,10,10
0370150006,10,10,10
0370150007,10,10,10
0370150009B,10,10,10
0370150012B,10,10,10
0370150013,10,10,10
0370150014B,10,10,10
0370150015B,10,10,10
0370150017B,10,10,10
0370150018,7,7,7
0370150019B,0,0,0
0370150021B,0,0,0
0370150022,10,10,10
0370150023,10,10,10
0370160002,0,0,0
0370160003,0,0,0
0370160004,0,0,0
0370160005,10,10,10
0370160006,8,8,8
0370160007,10,10,10
0370160008,10,10,10
0370160009,10,10,10
0370160010,10,10,10
0370160013,5,5,5
0370160014,10,10,10
0370160016,0,0,0
0370160022,10,10,10
0370160023,10,10,10
0370160024,10,10,10
0370160027,10,10,10
0370160028,10,10,10
0370160029,0,0,0
0370160031,10,10,10
0370160032,10,10,10
0370160033,0,0,0
0370160034,0,0,0
0370160035,10,10,10
0370160036,10,10,10
0370160037,10,10,10
0370160038,10,10,10
0370160039,10,10,10
0370160040,8,8,8
0370160042,10,10,10
0370160044,10,10,10
0370160045,0,0,0
0370160046,10,10,10
0370160047,10,10,10
0370160048,10,10,10
0370160049,3,3,3
0370160050,10,10,10
0370160051,10,10,10
0370160052,10,10,10
0370160053,10,10,10
0370160054,4,4,4
0370160055,10,10,10
0370160056,10,10,10
0370160057,4,4,4
0370160058,0,0,0
0370160059,0,0,0
0370160060,0,0,0
0370170001,10,10,10
0370170002,10,10,10
